Fecha,Servicio salud,Codigo region,Region,Camas ocupadas intensivo,Camas totales intensivo,Camas ocupadas intermedio,Camas totales intermedio,Vmi covid19 confirmados,Vmi covid19 sospechosos,Vmi ocupados,Vmi totales
2020-07-09,SS ARAUCO,8,Bíobío,4,4,3.0,6,2,0,3,6
2020-07-09,SS ARICA,15,Arica y Parinacota,27,34,68.0,73,17,0,22,28
2020-07-09,SS ATACAMA,3,Atacama,15,27,3.0,10,9,0,10,24
2020-07-09,SS BÍO BÍO,8,Bíobío,22,42,19.0,28,10,1,14,42
2020-07-09,SS CHILOÉ,10,Los Lagos,10,17,2.0,2,0,0,4,17
2020-07-09,SS CONCEPCIÓN,8,Bíobío,57,71,38.0,49,34,0,44,71
2020-07-09,SS COQUIMBO,4,Coquimbo,53,60,17.0,24,18,5,30,51
2020-07-09,SS DEL MAULE,7,Maule,63,88,23.0,41,32,1,47,114
2020-07-09,SS DEL RELONCAVÍ,10,Los Lagos,34,41,46.0,70,4,0,18,37
2020-07-09,SS IQUIQUE,1,Tarapacá,30,40,12.0,12,21,1,23,64
2020-07-09,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,107,129,35.0,41,68,5,93,133
2020-07-09,SS MAGALLANES,12,Magallanes,21,33,6.0,8,2,0,3,27
2020-07-09,SS METROPOLITANO CENTRAL,13,Metropolitana,288,307,159.0,173,201,3,235,318
2020-07-09,SS METROPOLITANO NORTE,13,Metropolitana,218,223,164.0,211,180,0,195,216
2020-07-09,SS METROPOLITANO OCCIDENTE,13,Metropolitana,178,207,53.0,59,146,1,153,201
2020-07-09,SS METROPOLITANO ORIENTE,13,Metropolitana,524,602,415.0,473,357,31,422,537
2020-07-09,SS METROPOLITANO SUR,13,Metropolitana,113,142,100.0,114,88,1,106,142
2020-07-09,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,167,169,129.0,135,143,1,154,186
2020-07-09,SS ÑUBLE,16,Ñuble,16,30,18.0,21,10,0,10,34
2020-07-09,SS OSORNO,10,Los Lagos,22,36,10.0,9,9,0,14,34
2020-07-09,SS TALCAHUANO,8,Bíobío,49,60,37.0,49,20,1,27,55
2020-07-09,SS VALDIVIA,14,Los Ríos,9,23,19.0,20,4,0,5,24
2020-07-09,SS VALPARAISO SAN ANTONIO,5,Valparaíso,38,51,48.0,52,20,0,30,43
2020-07-09,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,139,152,79.0,94,69,4,98,134
2020-07-10,SS ACONGAGUA,5,Valparaíso,24,28,11.0,14,13,1,19,28
2020-07-10,SS AISÉN,11,Aysén,3,8,5.0,6,1,0,2,17
2020-07-10,SS ANTOFAGASTA,2,Antofagasta,113,132,32.0,43,68,6,102,129
2020-07-10,SS ARAUCANÍA NORTE,9,Araucanía,9,10,13.0,13,1,0,4,10
2020-07-10,SS ARAUCANÍA SUR,9,Araucanía,43,53,63.0,64,7,3,31,68
2020-07-10,SS ARAUCO,8,Bíobío,2,4,6.0,6,2,0,2,6
2020-07-10,SS ARICA,15,Arica y Parinacota,27,36,51.0,89,19,0,24,28
2020-07-10,SS ATACAMA,3,Atacama,15,27,4.0,10,8,0,9,24
2020-07-10,SS BÍO BÍO,8,Bíobío,19,42,23.0,28,9,1,15,42
2020-07-10,SS CHILOÉ,10,Los Lagos,10,17,2.0,2,0,0,4,17
2020-07-10,SS CONCEPCIÓN,8,Bíobío,56,71,39.0,49,33,0,37,71
2020-07-10,SS COQUIMBO,4,Coquimbo,46,60,15.0,24,18,3,29,51
2020-07-10,SS DEL MAULE,7,Maule,68,89,23.0,40,38,3,52,114
2020-07-10,SS DEL RELONCAVÍ,10,Los Lagos,37,41,51.0,70,5,0,18,37
2020-07-10,SS IQUIQUE,1,Tarapacá,27,40,11.0,12,18,0,20,64
2020-07-10,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,111,131,34.0,39,76,6,92,133
2020-07-10,SS MAGALLANES,12,Magallanes,16,33,6.0,7,2,0,4,27
2020-07-10,SS METROPOLITANO CENTRAL,13,Metropolitana,284,304,163.0,177,199,1,222,318
2020-07-10,SS METROPOLITANO NORTE,13,Metropolitana,215,221,167.0,213,178,0,200,218
2020-07-10,SS METROPOLITANO OCCIDENTE,13,Metropolitana,183,207,56.0,59,154,1,165,201
2020-07-10,SS METROPOLITANO ORIENTE,13,Metropolitana,512,601,406.0,475,358,26,418,525
2020-07-10,SS METROPOLITANO SUR,13,Metropolitana,115,142,96.0,114,83,1,106,142
2020-07-10,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,166,169,130.0,135,144,1,155,185
2020-07-10,SS ÑUBLE,16,Ñuble,17,30,14.0,21,11,0,12,34
2020-07-10,SS OSORNO,10,Los Lagos,20,36,12.0,9,8,0,11,34
2020-07-10,SS TALCAHUANO,8,Bíobío,49,60,36.0,49,16,0,24,53
2020-07-10,SS VALDIVIA,14,Los Ríos,11,23,18.0,20,4,0,5,24
2020-07-10,SS VALPARAISO SAN ANTONIO,5,Valparaíso,41,51,48.0,52,21,0,32,43
2020-07-10,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,154,182,72.0,94,70,5,102,136
2020-07-11,SS ACONGAGUA,5,Valparaíso,29,29,15.0,18,18,0,23,27
2020-07-11,SS AISÉN,11,Aysén,4,8,6.0,6,1,0,2,17
2020-07-11,SS ANTOFAGASTA,2,Antofagasta,112,132,37.0,43,68,5,99,129
2020-07-11,SS ARAUCANÍA NORTE,9,Araucanía,10,10,13.0,13,1,0,4,10
2020-07-11,SS ARAUCANÍA SUR,9,Araucanía,43,54,63.0,66,7,2,35,68
2020-07-11,SS ARAUCO,8,Bíobío,2,4,5.0,6,2,0,2,6
2020-07-11,SS ARICA,15,Arica y Parinacota,30,36,66.0,89,21,0,27,29
2020-07-11,SS ATACAMA,3,Atacama,17,26,5.0,11,7,1,9,24
2020-07-11,SS BÍO BÍO,8,Bíobío,19,42,24.0,28,11,1,16,42
2020-07-11,SS CHILOÉ,10,Los Lagos,7,17,2.0,2,0,0,1,17
2020-07-11,SS CONCEPCIÓN,8,Bíobío,56,71,36.0,49,33,0,40,71
2020-07-11,SS COQUIMBO,4,Coquimbo,47,60,19.0,24,17,2,26,51
2020-07-11,SS DEL MAULE,7,Maule,61,89,29.0,40,36,1,59,114
2020-07-11,SS DEL RELONCAVÍ,10,Los Lagos,34,42,43.0,69,5,1,17,38
2020-07-11,SS IQUIQUE,1,Tarapacá,32,40,12.0,12,22,1,24,64
2020-07-11,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,118,131,38.0,39,73,8,91,133
2020-07-11,SS MAGALLANES,12,Magallanes,16,35,7.0,9,2,0,2,27
2020-07-11,SS METROPOLITANO CENTRAL,13,Metropolitana,267,286,169.0,185,205,7,237,300
2020-07-11,SS METROPOLITANO NORTE,13,Metropolitana,209,221,162.0,213,170,0,187,209
2020-07-11,SS METROPOLITANO OCCIDENTE,13,Metropolitana,188,207,52.0,55,157,0,166,201
2020-07-11,SS METROPOLITANO ORIENTE,13,Metropolitana,517,600,408.0,472,350,29,416,521
2020-07-11,SS METROPOLITANO SUR,13,Metropolitana,116,142,98.0,114,84,1,107,142
2020-07-11,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,171,176,125.0,132,142,1,156,190
2020-07-11,SS ÑUBLE,16,Ñuble,18,30,16.0,21,11,0,12,34
2020-07-11,SS OSORNO,10,Los Lagos,19,36,11.0,9,8,0,13,34
2020-07-11,SS TALCAHUANO,8,Bíobío,45,60,39.0,49,16,0,22,53
2020-07-11,SS VALDIVIA,14,Los Ríos,10,23,15.0,20,4,0,7,24
2020-07-11,SS VALPARAISO SAN ANTONIO,5,Valparaíso,42,51,48.0,52,22,0,33,43
2020-07-11,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,143,170,70.0,94,69,3,95,136
2020-07-12,SS ACONGAGUA,5,Valparaíso,23,28,11.0,14,15,2,22,28
2020-07-12,SS AISÉN,11,Aysén,5,8,5.0,6,1,0,3,17
2020-07-12,SS ANTOFAGASTA,2,Antofagasta,120,132,38.0,43,68,4,106,127
2020-07-12,SS ARAUCANÍA NORTE,9,Araucanía,4,10,13.0,13,1,0,3,10
2020-07-12,SS ARAUCANÍA SUR,9,Araucanía,45,47,68.0,71,7,2,31,68
2020-07-12,SS ARAUCO,8,Bíobío,3,4,6.0,6,3,0,3,6
2020-07-12,SS ARICA,15,Arica y Parinacota,30,36,72.0,89,18,0,24,28
2020-07-12,SS ATACAMA,3,Atacama,16,25,6.0,12,7,1,9,24
2020-07-12,SS BÍO BÍO,8,Bíobío,17,42,28.0,28,10,1,13,42
2020-07-12,SS CHILOÉ,10,Los Lagos,6,17,2.0,2,0,0,1,17
2020-07-12,SS CONCEPCIÓN,8,Bíobío,58,71,34.0,49,33,0,42,71
2020-07-12,SS COQUIMBO,4,Coquimbo,43,60,18.0,24,16,4,27,51
2020-07-12,SS DEL MAULE,7,Maule,74,89,22.0,40,38,4,55,114
2020-07-12,SS DEL RELONCAVÍ,10,Los Lagos,35,42,46.0,69,6,0,19,38
2020-07-12,SS IQUIQUE,1,Tarapacá,30,40,12.0,12,22,1,24,64
2020-07-12,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,116,129,36.0,41,72,6,88,133
2020-07-12,SS MAGALLANES,12,Magallanes,17,35,6.0,9,2,0,3,27
2020-07-12,SS METROPOLITANO CENTRAL,13,Metropolitana,266,287,168.0,184,195,7,230,300
2020-07-12,SS METROPOLITANO NORTE,13,Metropolitana,208,221,172.0,213,173,0,189,217
2020-07-12,SS METROPOLITANO OCCIDENTE,13,Metropolitana,186,207,54.0,55,151,0,160,201
2020-07-12,SS METROPOLITANO ORIENTE,13,Metropolitana,512,598,414.0,476,346,27,417,521
2020-07-12,SS METROPOLITANO SUR,13,Metropolitana,114,142,91.0,114,79,0,105,142
2020-07-12,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,179,181,129.0,134,151,1,172,197
2020-07-12,SS ÑUBLE,16,Ñuble,19,30,17.0,21,12,0,13,34
2020-07-12,SS OSORNO,10,Los Lagos,19,36,13.0,9,7,0,11,34
2020-07-12,SS TALCAHUANO,8,Bíobío,49,60,40.0,49,19,0,25,53
2020-07-12,SS VALDIVIA,14,Los Ríos,13,23,15.0,20,4,0,8,24
2020-07-12,SS VALPARAISO SAN ANTONIO,5,Valparaíso,45,51,48.0,52,21,0,36,43
2020-07-12,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,145,170,67.0,94,71,2,102,136
2020-07-13,SS ACONGAGUA,5,Valparaíso,20,28,12.0,14,12,1,19,28
2020-07-13,SS AISÉN,11,Aysén,6,8,5.0,6,1,0,1,17
2020-07-13,SS ANTOFAGASTA,2,Antofagasta,115,132,36.0,43,65,4,103,127
2020-07-13,SS ARAUCANÍA NORTE,9,Araucanía,4,9,16.0,14,1,0,3,10
2020-07-13,SS ARAUCANÍA SUR,9,Araucanía,44,49,67.0,69,7,1,33,68
2020-07-13,SS ARAUCO,8,Bíobío,3,4,5.0,6,3,0,3,6
2020-07-13,SS ARICA,15,Arica y Parinacota,32,36,74.0,89,19,0,25,28
2020-07-13,SS ATACAMA,3,Atacama,13,24,7.0,13,6,0,7,24
2020-07-13,SS BÍO BÍO,8,Bíobío,19,42,26.0,28,9,1,16,42
2020-07-13,SS CHILOÉ,10,Los Lagos,5,17,1.0,2,0,0,1,17
2020-07-13,SS CONCEPCIÓN,8,Bíobío,55,71,32.0,49,29,0,37,71
2020-07-13,SS COQUIMBO,4,Coquimbo,42,60,19.0,24,16,2,24,51
2020-07-13,SS DEL MAULE,7,Maule,76,101,13.0,28,36,3,49,119
2020-07-13,SS DEL RELONCAVÍ,10,Los Lagos,38,42,54.0,69,8,0,21,38
2020-07-13,SS IQUIQUE,1,Tarapacá,30,40,10.0,12,22,1,25,64
2020-07-13,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,114,130,37.0,40,72,5,88,133
2020-07-13,SS MAGALLANES,12,Magallanes,20,35,6.0,9,3,0,4,27
2020-07-13,SS METROPOLITANO CENTRAL,13,Metropolitana,262,285,172.0,187,200,6,237,300
2020-07-13,SS METROPOLITANO NORTE,13,Metropolitana,205,221,171.0,215,162,1,183,217
2020-07-13,SS METROPOLITANO OCCIDENTE,13,Metropolitana,192,213,48.0,49,152,4,167,207
2020-07-13,SS METROPOLITANO ORIENTE,13,Metropolitana,506,595,410.0,483,339,27,398,515
2020-07-13,SS METROPOLITANO SUR,13,Metropolitana,114,141,97.0,114,80,1,103,142
2020-07-13,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,175,179,131.0,133,150,0,163,194
2020-07-13,SS ÑUBLE,16,Ñuble,20,30,16.0,21,9,0,11,34
2020-07-13,SS OSORNO,10,Los Lagos,21,36,11.0,9,6,0,11,34
2020-07-13,SS TALCAHUANO,8,Bíobío,47,60,41.0,49,19,0,27,53
2020-07-13,SS VALDIVIA,14,Los Ríos,18,23,17.0,20,5,0,11,24
2020-07-13,SS VALPARAISO SAN ANTONIO,5,Valparaíso,43,51,46.0,52,22,0,37,43
2020-07-13,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,148,171,64.0,94,64,4,93,136
2020-07-14,SS ACONGAGUA,5,Valparaíso,21,28,11.0,14,13,1,20,28
2020-07-14,SS AISÉN,11,Aysén,4,8,5.0,6,1,2,3,17
2020-07-14,SS ANTOFAGASTA,2,Antofagasta,119,132,34.0,43,67,1,101,128
2020-07-14,SS ARAUCANÍA NORTE,9,Araucanía,5,11,10.0,12,1,0,4,10
2020-07-14,SS ARAUCANÍA SUR,9,Araucanía,45,55,55.0,60,8,1,30,68
2020-07-14,SS ARAUCO,8,Bíobío,3,4,5.0,6,3,0,3,6
2020-07-14,SS ARICA,15,Arica y Parinacota,32,36,73.0,89,20,0,26,28
2020-07-14,SS ATACAMA,3,Atacama,14,26,5.0,11,6,1,8,24
2020-07-14,SS BÍO BÍO,8,Bíobío,20,42,20.0,22,8,0,14,42
2020-07-14,SS CHILOÉ,10,Los Lagos,3,18,7.0,8,0,0,3,18
2020-07-14,SS CONCEPCIÓN,8,Bíobío,60,71,33.0,49,27,0,37,71
2020-07-14,SS COQUIMBO,4,Coquimbo,44,60,21.0,24,16,2,25,51
2020-07-14,SS DEL MAULE,7,Maule,81,101,13.0,28,35,4,49,119
2020-07-14,SS DEL RELONCAVÍ,10,Los Lagos,34,42,52.0,69,7,0,22,38
2020-07-14,SS IQUIQUE,1,Tarapacá,27,40,11.0,12,21,0,22,64
2020-07-14,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,110,134,32.0,36,67,4,94,139
2020-07-14,SS MAGALLANES,12,Magallanes,20,35,6.0,9,3,0,3,27
2020-07-14,SS METROPOLITANO CENTRAL,13,Metropolitana,263,287,173.0,185,200,6,230,300
2020-07-14,SS METROPOLITANO NORTE,13,Metropolitana,202,221,177.0,213,161,0,178,217
2020-07-14,SS METROPOLITANO OCCIDENTE,13,Metropolitana,183,213,47.0,49,138,1,150,207
2020-07-14,SS METROPOLITANO ORIENTE,13,Metropolitana,507,590,420.0,465,318,28,389,510
2020-07-14,SS METROPOLITANO SUR,13,Metropolitana,112,142,99.0,114,82,0,107,142
2020-07-14,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,181,182,130.0,133,147,0,164,194
2020-07-14,SS ÑUBLE,16,Ñuble,17,30,17.0,21,8,0,9,34
2020-07-14,SS OSORNO,10,Los Lagos,21,36,11.0,9,6,0,13,34
2020-07-14,SS TALCAHUANO,8,Bíobío,46,60,38.0,49,18,0,25,53
2020-07-14,SS VALDIVIA,14,Los Ríos,19,23,16.0,20,5,0,12,24
2020-07-14,SS VALPARAISO SAN ANTONIO,5,Valparaíso,46,51,46.0,52,22,0,38,43
2020-07-14,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,151,170,62.0,94,64,6,92,136
2020-07-15,SS ACONGAGUA,5,Valparaíso,21,28,12.0,14,13,1,20,28
2020-07-15,SS AISÉN,11,Aysén,3,8,2.0,6,1,0,3,17
2020-07-15,SS ANTOFAGASTA,2,Antofagasta,119,132,36.0,43,65,2,103,129
2020-07-15,SS ARAUCANÍA NORTE,9,Araucanía,5,11,11.0,12,1,0,4,10
2020-07-15,SS ARAUCANÍA SUR,9,Araucanía,43,55,54.0,62,7,0,30,68
2020-07-15,SS ARAUCO,8,Bíobío,3,4,6.0,6,3,0,3,6
2020-07-15,SS ARICA,15,Arica y Parinacota,28,36,55.0,89,18,0,23,28
2020-07-15,SS ATACAMA,3,Atacama,16,27,2.0,10,5,0,8,22
2020-07-15,SS BÍO BÍO,8,Bíobío,16,42,18.0,22,8,0,13,42
2020-07-15,SS CHILOÉ,10,Los Lagos,8,24,0.0,2,0,0,2,18
2020-07-15,SS CONCEPCIÓN,8,Bíobío,50,71,31.0,49,28,0,38,71
2020-07-15,SS COQUIMBO,4,Coquimbo,44,60,23.0,24,17,2,25,51
2020-07-15,SS DEL MAULE,7,Maule,77,101,17.0,28,30,1,42,119
2020-07-15,SS DEL RELONCAVÍ,10,Los Lagos,38,42,55.0,69,7,0,26,38
2020-07-15,SS IQUIQUE,1,Tarapacá,28,40,11.0,12,18,0,20,22
2020-07-15,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,108,134,25.0,36,57,2,77,135
2020-07-15,SS MAGALLANES,12,Magallanes,17,35,7.0,9,2,0,3,27
2020-07-15,SS METROPOLITANO CENTRAL,13,Metropolitana,264,288,171.0,184,192,5,222,301
2020-07-15,SS METROPOLITANO NORTE,13,Metropolitana,200,221,166.0,213,162,0,178,217
2020-07-15,SS METROPOLITANO OCCIDENTE,13,Metropolitana,191,212,46.0,49,134,0,151,206
2020-07-15,SS METROPOLITANO ORIENTE,13,Metropolitana,482,572,411.0,486,293,25,364,494
2020-07-15,SS METROPOLITANO SUR,13,Metropolitana,112,142,94.0,114,77,0,106,142
2020-07-15,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,172,174,129.0,132,142,0,157,188
2020-07-15,SS ÑUBLE,16,Ñuble,16,30,17.0,21,8,0,9,34
2020-07-15,SS OSORNO,10,Los Lagos,23,36,13.0,9,5,1,14,34
2020-07-15,SS TALCAHUANO,8,Bíobío,47,60,39.0,49,16,0,23,53
2020-07-15,SS VALDIVIA,14,Los Ríos,16,23,16.0,20,5,0,12,24
2020-07-15,SS VALPARAISO SAN ANTONIO,5,Valparaíso,46,51,47.0,52,21,0,37,43
2020-07-15,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,144,172,61.0,94,63,3,92,136
2020-07-17,SS ACONGAGUA,5,Valparaíso,20,28,8.0,14,13,1,17,28
2020-07-17,SS AISÉN,11,Aysén,4,8,2.0,6,1,1,4,17
2020-07-17,SS ANTOFAGASTA,2,Antofagasta,120,128,38.0,44,68,1,103,129
2020-07-17,SS ARAUCANÍA NORTE,9,Araucanía,7,10,12.0,13,2,0,7,11
2020-07-17,SS ARAUCANÍA SUR,9,Araucanía,45,54,57.0,65,8,0,31,68
2020-07-17,SS ARAUCO,8,Bíobío,3,4,5.0,6,3,0,3,6
2020-07-17,SS ARICA,15,Arica y Parinacota,25,36,91.0,111,19,0,23,43
2020-07-17,SS ATACAMA,3,Atacama,21,27,3.0,10,6,2,13,22
2020-07-17,SS BÍO BÍO,8,Bíobío,18,42,20.0,22,10,0,14,42
2020-07-17,SS CHILOÉ,10,Los Lagos,8,24,0.0,2,0,0,2,21
2020-07-17,SS CONCEPCIÓN,8,Bíobío,55,71,36.0,49,26,0,35,71
2020-07-17,SS COQUIMBO,4,Coquimbo,44,60,18.0,24,16,4,25,51
2020-07-17,SS DEL MAULE,7,Maule,81,98,18.0,29,28,1,46,119
2020-07-17,SS DEL RELONCAVÍ,10,Los Lagos,38,42,48.0,69,7,0,22,38
2020-07-17,SS IQUIQUE,1,Tarapacá,32,40,11.0,12,19,0,21,22
2020-07-17,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,102,133,29.0,37,60,2,80,135
2020-07-17,SS MAGALLANES,12,Magallanes,16,35,8.0,9,2,0,2,27
2020-07-17,SS METROPOLITANO CENTRAL,13,Metropolitana,258,278,170.0,185,177,4,208,298
2020-07-17,SS METROPOLITANO NORTE,13,Metropolitana,195,221,169.0,213,150,1,172,217
2020-07-17,SS METROPOLITANO OCCIDENTE,13,Metropolitana,184,208,51.0,53,121,0,140,202
2020-07-17,SS METROPOLITANO ORIENTE,13,Metropolitana,489,573,397.0,481,293,30,362,492
2020-07-17,SS METROPOLITANO SUR,13,Metropolitana,116,142,99.0,114,81,0,109,142
2020-07-17,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,173,177,124.0,133,136,0,161,194
2020-07-17,SS ÑUBLE,16,Ñuble,14,30,15.0,21,9,0,10,34
2020-07-17,SS OSORNO,10,Los Lagos,24,36,12.0,9,7,0,14,34
2020-07-17,SS TALCAHUANO,8,Bíobío,54,60,39.0,49,20,0,26,53
2020-07-17,SS VALDIVIA,14,Los Ríos,16,23,20.0,20,3,0,9,24
2020-07-17,SS VALPARAISO SAN ANTONIO,5,Valparaíso,43,51,46.0,52,18,0,32,43
2020-07-17,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,142,172,56.0,94,65,2,94,137
2020-07-18,SS ACONGAGUA,5,Valparaíso,20,28,9.0,14,13,1,15,28
2020-07-18,SS AISÉN,11,Aysén,3,8,3.0,6,1,0,3,17
2020-07-18,SS ANTOFAGASTA,2,Antofagasta,117,128,40.0,46,67,1,97,129
2020-07-18,SS ARAUCANÍA NORTE,9,Araucanía,7,10,13.0,13,2,1,7,10
2020-07-18,SS ARAUCANÍA SUR,9,Araucanía,49,58,57.0,63,8,0,34,68
2020-07-18,SS ARAUCO,8,Bíobío,3,4,5.0,6,3,0,3,6
2020-07-18,SS ARICA,15,Arica y Parinacota,27,36,94.0,111,17,0,20,43
2020-07-18,SS ATACAMA,3,Atacama,23,27,2.0,10,6,2,15,24
2020-07-18,SS BÍO BÍO,8,Bíobío,18,42,23.0,22,6,0,13,42
2020-07-18,SS CHILOÉ,10,Los Lagos,4,24,2.0,2,0,0,2,21
2020-07-18,SS CONCEPCIÓN,8,Bíobío,59,74,37.0,46,25,0,34,71
2020-07-18,SS COQUIMBO,4,Coquimbo,50,60,19.0,24,16,5,27,51
2020-07-18,SS DEL MAULE,7,Maule,78,97,20.0,30,29,3,49,119
2020-07-18,SS DEL RELONCAVÍ,10,Los Lagos,40,43,60.0,67,7,0,26,39
2020-07-18,SS IQUIQUE,1,Tarapacá,33,40,11.0,12,18,3,21,22
2020-07-18,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,109,134,29.0,36,59,4,83,135
2020-07-18,SS MAGALLANES,12,Magallanes,14,35,8.0,9,1,0,2,27
2020-07-18,SS METROPOLITANO CENTRAL,13,Metropolitana,269,286,172.0,184,191,5,229,304
2020-07-18,SS METROPOLITANO NORTE,13,Metropolitana,191,221,175.0,215,151,0,170,217
2020-07-18,SS METROPOLITANO OCCIDENTE,13,Metropolitana,185,208,51.0,53,127,0,140,202
2020-07-18,SS METROPOLITANO ORIENTE,13,Metropolitana,484,576,401.0,479,276,25,353,503
2020-07-18,SS METROPOLITANO SUR,13,Metropolitana,110,142,92.0,114,73,0,101,142
2020-07-18,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,182,186,129.0,134,150,0,168,203
2020-07-18,SS ÑUBLE,16,Ñuble,15,30,16.0,21,11,0,12,34
2020-07-18,SS OSORNO,10,Los Lagos,24,34,14.0,11,6,0,16,30
2020-07-18,SS TALCAHUANO,8,Bíobío,50,60,39.0,49,19,1,26,53
2020-07-18,SS VALDIVIA,14,Los Ríos,14,23,19.0,20,3,0,10,24
2020-07-18,SS VALPARAISO SAN ANTONIO,5,Valparaíso,43,51,45.0,52,18,0,32,43
2020-07-18,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,153,168,66.0,94,64,3,96,137
2020-07-19,SS ACONGAGUA,5,Valparaíso,19,28,8.0,14,12,1,13,28
2020-07-19,SS AISÉN,11,Aysén,5,8,3.0,6,1,0,3,17
2020-07-19,SS ANTOFAGASTA,2,Antofagasta,113,125,41.0,47,62,2,101,129
2020-07-19,SS ARAUCANÍA NORTE,9,Araucanía,7,10,13.0,13,2,1,7,11
2020-07-19,SS ARAUCANÍA SUR,9,Araucanía,48,56,58.0,65,8,0,30,68
2020-07-19,SS ARAUCO,8,Bíobío,3,4,5.0,6,3,0,3,6
2020-07-19,SS ARICA,15,Arica y Parinacota,27,36,94.0,111,17,0,21,43
2020-07-19,SS ATACAMA,3,Atacama,24,27,3.0,10,6,1,13,24
2020-07-19,SS BÍO BÍO,8,Bíobío,19,42,19.0,22,7,0,14,42
2020-07-19,SS CHILOÉ,10,Los Lagos,5,24,2.0,2,0,0,2,21
2020-07-19,SS CONCEPCIÓN,8,Bíobío,61,73,34.0,47,28,0,40,71
2020-07-19,SS COQUIMBO,4,Coquimbo,52,60,19.0,24,15,5,29,51
2020-07-19,SS DEL MAULE,7,Maule,69,101,25.0,28,31,3,49,119
2020-07-19,SS DEL RELONCAVÍ,10,Los Lagos,40,43,57.0,67,7,0,23,39
2020-07-19,SS IQUIQUE,1,Tarapacá,33,40,10.0,12,20,1,23,48
2020-07-19,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,109,133,31.0,37,56,5,85,135
2020-07-19,SS MAGALLANES,12,Magallanes,9,35,8.0,9,0,0,2,27
2020-07-19,SS METROPOLITANO CENTRAL,13,Metropolitana,264,286,174.0,183,198,5,222,304
2020-07-19,SS METROPOLITANO NORTE,13,Metropolitana,199,221,175.0,215,153,2,170,217
2020-07-19,SS METROPOLITANO OCCIDENTE,13,Metropolitana,186,209,51.0,53,134,0,155,203
2020-07-19,SS METROPOLITANO ORIENTE,13,Metropolitana,487,568,390.0,472,291,22,357,503
2020-07-19,SS METROPOLITANO SUR,13,Metropolitana,101,142,90.0,114,75,2,95,142
2020-07-19,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,181,183,129.0,131,139,6,165,204
2020-07-19,SS ÑUBLE,16,Ñuble,13,30,15.0,21,10,0,10,34
2020-07-19,SS OSORNO,10,Los Lagos,21,34,10.0,11,7,0,11,30
2020-07-19,SS TALCAHUANO,8,Bíobío,52,60,39.0,49,20,1,26,53
2020-07-19,SS VALDIVIA,14,Los Ríos,13,23,19.0,20,2,0,9,24
2020-07-19,SS VALPARAISO SAN ANTONIO,5,Valparaíso,40,51,46.0,52,14,0,31,43
2020-07-19,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,145,168,62.0,94,52,3,91,137
2020-07-20,SS ACONGAGUA,5,Valparaíso,20,28,10.0,14,13,0,17,28
2020-07-20,SS AISÉN,11,Aysén,3,8,2.0,6,1,0,3,17
2020-07-20,SS ANTOFAGASTA,2,Antofagasta,114,130,39.0,42,64,2,104,130
2020-07-20,SS ARAUCANÍA NORTE,9,Araucanía,7,10,12.0,13,1,0,6,11
2020-07-20,SS ARAUCANÍA SUR,9,Araucanía,44,57,58.0,69,10,0,31,68
2020-07-20,SS ARAUCO,8,Bíobío,3,4,6.0,6,1,0,1,6
2020-07-20,SS ARICA,15,Arica y Parinacota,26,36,103.0,111,20,0,24,43
2020-07-20,SS ATACAMA,3,Atacama,20,27,4.0,10,6,0,13,24
2020-07-20,SS BÍO BÍO,8,Bíobío,18,42,20.0,22,8,0,14,42
2020-07-20,SS CHILOÉ,10,Los Lagos,5,24,2.0,2,0,0,1,21
2020-07-20,SS CONCEPCIÓN,8,Bíobío,61,73,33.0,47,26,0,37,71
2020-07-20,SS COQUIMBO,4,Coquimbo,54,60,20.0,24,19,4,31,51
2020-07-20,SS DEL MAULE,7,Maule,87,101,19.0,28,28,3,43,119
