Publicacion,Fecha,Total
Defunciones_2020-07-02,2020-06-19,140.0
Defunciones_2020-07-03,2020-06-19,140.0
Defunciones_2020-07-04,2020-06-19,140.0
Defunciones_2020-07-05,2020-06-19,140.0
Defunciones_2020-07-06,2020-06-19,140.0
Defunciones_2020-07-07,2020-06-19,140.0
Defunciones_2020-07-08,2020-06-19,141.0
Defunciones_2020-07-09,2020-06-19,141.0
Defunciones_2020-07-10,2020-06-19,142.0
Defunciones_2020-07-11,2020-06-19,142.0
Defunciones_2020-07-12,2020-06-19,142.0
Defunciones_2020-07-13,2020-06-19,142.0
Defunciones_2020-07-14,2020-06-19,142.0
Defunciones_2020-07-15,2020-06-19,142.0
Defunciones_2020-07-16,2020-06-19,142.0
Defunciones_2020-06-07,2020-06-20,
Defunciones_2020-06-08,2020-06-20,
Defunciones_2020-06-09,2020-06-20,
Defunciones_2020-06-10,2020-06-20,
Defunciones_2020-06-11,2020-06-20,
Defunciones_2020-06-12,2020-06-20,
Defunciones_2020-06-13,2020-06-20,
Defunciones_2020-06-14,2020-06-20,
Defunciones_2020-06-15,2020-06-20,
Defunciones_2020-06-16,2020-06-20,
Defunciones_2020-06-17,2020-06-20,
Defunciones_2020-06-18,2020-06-20,
Defunciones_2020-06-19,2020-06-20,
Defunciones_2020-06-20,2020-06-20,
Defunciones_2020-06-21,2020-06-20,
Defunciones_2020-06-22,2020-06-20,1.0
Defunciones_2020-06-23,2020-06-20,3.0
Defunciones_2020-06-24,2020-06-20,62.0
Defunciones_2020-06-25,2020-06-20,90.0
Defunciones_2020-06-26,2020-06-20,97.0
Defunciones_2020-06-27,2020-06-20,120.0
Defunciones_2020-06-28,2020-06-20,130.0
Defunciones_2020-06-29,2020-06-20,130.0
Defunciones_2020-06-30,2020-06-20,130.0
Defunciones_2020-07-01,2020-06-20,130.0
Defunciones_2020-07-02,2020-06-20,133.0
Defunciones_2020-07-03,2020-06-20,134.0
Defunciones_2020-07-04,2020-06-20,134.0
Defunciones_2020-07-05,2020-06-20,134.0
Defunciones_2020-07-06,2020-06-20,134.0
Defunciones_2020-07-07,2020-06-20,134.0
Defunciones_2020-07-08,2020-06-20,134.0
Defunciones_2020-07-09,2020-06-20,134.0
Defunciones_2020-07-10,2020-06-20,135.0
Defunciones_2020-07-11,2020-06-20,135.0
Defunciones_2020-07-12,2020-06-20,135.0
Defunciones_2020-07-13,2020-06-20,135.0
Defunciones_2020-07-14,2020-06-20,135.0
Defunciones_2020-07-15,2020-06-20,135.0
Defunciones_2020-07-16,2020-06-20,135.0
Defunciones_2020-06-07,2020-06-21,
Defunciones_2020-06-08,2020-06-21,
Defunciones_2020-06-09,2020-06-21,
Defunciones_2020-06-10,2020-06-21,
Defunciones_2020-06-11,2020-06-21,
Defunciones_2020-06-12,2020-06-21,
Defunciones_2020-06-13,2020-06-21,
Defunciones_2020-06-14,2020-06-21,
Defunciones_2020-06-15,2020-06-21,
Defunciones_2020-06-16,2020-06-21,
Defunciones_2020-06-17,2020-06-21,
Defunciones_2020-06-18,2020-06-21,
Defunciones_2020-06-19,2020-06-21,
Defunciones_2020-06-20,2020-06-21,
Defunciones_2020-06-21,2020-06-21,
Defunciones_2020-06-22,2020-06-21,
Defunciones_2020-06-23,2020-06-21,1.0
Defunciones_2020-06-24,2020-06-21,78.0
Defunciones_2020-06-25,2020-06-21,90.0
Defunciones_2020-06-26,2020-06-21,105.0
Defunciones_2020-06-27,2020-06-21,121.0
Defunciones_2020-06-28,2020-06-21,124.0
Defunciones_2020-06-29,2020-06-21,124.0
Defunciones_2020-06-30,2020-06-21,124.0
Defunciones_2020-07-01,2020-06-21,124.0
Defunciones_2020-07-02,2020-06-21,124.0
Defunciones_2020-07-03,2020-06-21,124.0
Defunciones_2020-07-04,2020-06-21,124.0
Defunciones_2020-07-05,2020-06-21,125.0
Defunciones_2020-07-06,2020-06-21,125.0
Defunciones_2020-07-07,2020-06-21,125.0
Defunciones_2020-07-08,2020-06-21,125.0
Defunciones_2020-07-09,2020-06-21,126.0
Defunciones_2020-07-10,2020-06-21,126.0
Defunciones_2020-07-11,2020-06-21,126.0
Defunciones_2020-07-12,2020-06-21,126.0
Defunciones_2020-07-13,2020-06-21,126.0
Defunciones_2020-07-14,2020-06-21,126.0
Defunciones_2020-07-15,2020-06-21,126.0
Defunciones_2020-07-16,2020-06-21,126.0
Defunciones_2020-06-07,2020-06-22,
Defunciones_2020-06-08,2020-06-22,
Defunciones_2020-06-09,2020-06-22,
Defunciones_2020-06-10,2020-06-22,
Defunciones_2020-06-11,2020-06-22,
Defunciones_2020-06-12,2020-06-22,
Defunciones_2020-06-13,2020-06-22,
Defunciones_2020-06-14,2020-06-22,
Defunciones_2020-06-15,2020-06-22,
Defunciones_2020-06-16,2020-06-22,
Defunciones_2020-06-17,2020-06-22,
Defunciones_2020-06-18,2020-06-22,
Defunciones_2020-06-19,2020-06-22,
Defunciones_2020-06-20,2020-06-22,
Defunciones_2020-06-21,2020-06-22,
Defunciones_2020-06-22,2020-06-22,
Defunciones_2020-06-23,2020-06-22,
Defunciones_2020-06-24,2020-06-22,17.0
Defunciones_2020-06-25,2020-06-22,79.0
Defunciones_2020-06-26,2020-06-22,100.0
Defunciones_2020-06-27,2020-06-22,112.0
Defunciones_2020-06-28,2020-06-22,121.0
Defunciones_2020-06-29,2020-06-22,121.0
Defunciones_2020-06-30,2020-06-22,121.0
Defunciones_2020-07-01,2020-06-22,121.0
Defunciones_2020-07-02,2020-06-22,121.0
Defunciones_2020-07-03,2020-06-22,121.0
Defunciones_2020-07-04,2020-06-22,122.0
Defunciones_2020-07-05,2020-06-22,122.0
Defunciones_2020-07-06,2020-06-22,122.0
Defunciones_2020-07-07,2020-06-22,122.0
Defunciones_2020-07-08,2020-06-22,123.0
Defunciones_2020-07-09,2020-06-22,123.0
Defunciones_2020-07-10,2020-06-22,123.0
Defunciones_2020-07-11,2020-06-22,123.0
Defunciones_2020-07-12,2020-06-22,123.0
Defunciones_2020-07-13,2020-06-22,123.0
Defunciones_2020-07-14,2020-06-22,123.0
Defunciones_2020-07-15,2020-06-22,123.0
Defunciones_2020-07-16,2020-06-22,123.0
Defunciones_2020-06-07,2020-06-23,
Defunciones_2020-06-08,2020-06-23,
Defunciones_2020-06-09,2020-06-23,
Defunciones_2020-06-10,2020-06-23,
Defunciones_2020-06-11,2020-06-23,
Defunciones_2020-06-12,2020-06-23,
Defunciones_2020-06-13,2020-06-23,
Defunciones_2020-06-14,2020-06-23,
Defunciones_2020-06-15,2020-06-23,
Defunciones_2020-06-16,2020-06-23,
Defunciones_2020-06-17,2020-06-23,
Defunciones_2020-06-18,2020-06-23,
Defunciones_2020-06-19,2020-06-23,
Defunciones_2020-06-20,2020-06-23,
Defunciones_2020-06-21,2020-06-23,
Defunciones_2020-06-22,2020-06-23,
Defunciones_2020-06-23,2020-06-23,
Defunciones_2020-06-24,2020-06-23,
Defunciones_2020-06-25,2020-06-23,15.0
Defunciones_2020-06-26,2020-06-23,84.0
Defunciones_2020-06-27,2020-06-23,103.0
Defunciones_2020-06-28,2020-06-23,113.0
Defunciones_2020-06-29,2020-06-23,113.0
Defunciones_2020-06-30,2020-06-23,113.0
Defunciones_2020-07-01,2020-06-23,113.0
Defunciones_2020-07-02,2020-06-23,117.0
Defunciones_2020-07-03,2020-06-23,119.0
Defunciones_2020-07-04,2020-06-23,119.0
Defunciones_2020-07-05,2020-06-23,120.0
Defunciones_2020-07-06,2020-06-23,120.0
Defunciones_2020-07-07,2020-06-23,120.0
Defunciones_2020-07-08,2020-06-23,120.0
Defunciones_2020-07-09,2020-06-23,120.0
Defunciones_2020-07-10,2020-06-23,120.0
Defunciones_2020-07-11,2020-06-23,120.0
Defunciones_2020-07-12,2020-06-23,120.0
Defunciones_2020-07-13,2020-06-23,120.0
Defunciones_2020-07-14,2020-06-23,120.0
Defunciones_2020-07-15,2020-06-23,120.0
Defunciones_2020-07-16,2020-06-23,120.0
Defunciones_2020-06-07,2020-06-24,
Defunciones_2020-06-08,2020-06-24,
Defunciones_2020-06-09,2020-06-24,
Defunciones_2020-06-10,2020-06-24,
Defunciones_2020-06-11,2020-06-24,
Defunciones_2020-06-12,2020-06-24,
Defunciones_2020-06-13,2020-06-24,
Defunciones_2020-06-14,2020-06-24,
Defunciones_2020-06-15,2020-06-24,
Defunciones_2020-06-16,2020-06-24,
Defunciones_2020-06-17,2020-06-24,
Defunciones_2020-06-18,2020-06-24,
Defunciones_2020-06-19,2020-06-24,
Defunciones_2020-06-20,2020-06-24,
Defunciones_2020-06-21,2020-06-24,
Defunciones_2020-06-22,2020-06-24,
Defunciones_2020-06-23,2020-06-24,
Defunciones_2020-06-24,2020-06-24,
Defunciones_2020-06-25,2020-06-24,
Defunciones_2020-06-26,2020-06-24,15.0
Defunciones_2020-06-27,2020-06-24,84.0
Defunciones_2020-06-28,2020-06-24,104.0
Defunciones_2020-06-29,2020-06-24,105.0
Defunciones_2020-06-30,2020-06-24,105.0
Defunciones_2020-07-01,2020-06-24,105.0
Defunciones_2020-07-02,2020-06-24,109.0
Defunciones_2020-07-03,2020-06-24,118.0
Defunciones_2020-07-04,2020-06-24,121.0
Defunciones_2020-07-05,2020-06-24,121.0
Defunciones_2020-07-06,2020-06-24,121.0
Defunciones_2020-07-07,2020-06-24,121.0
Defunciones_2020-07-08,2020-06-24,121.0
Defunciones_2020-07-09,2020-06-24,121.0
Defunciones_2020-07-10,2020-06-24,121.0
Defunciones_2020-07-11,2020-06-24,122.0
Defunciones_2020-07-12,2020-06-24,122.0
Defunciones_2020-07-13,2020-06-24,122.0
Defunciones_2020-07-14,2020-06-24,122.0
Defunciones_2020-07-15,2020-06-24,122.0
Defunciones_2020-07-16,2020-06-24,122.0
Defunciones_2020-06-07,2020-06-25,
Defunciones_2020-06-08,2020-06-25,
Defunciones_2020-06-09,2020-06-25,
Defunciones_2020-06-10,2020-06-25,
Defunciones_2020-06-11,2020-06-25,
Defunciones_2020-06-12,2020-06-25,
Defunciones_2020-06-13,2020-06-25,
Defunciones_2020-06-14,2020-06-25,
Defunciones_2020-06-15,2020-06-25,
Defunciones_2020-06-16,2020-06-25,
Defunciones_2020-06-17,2020-06-25,
Defunciones_2020-06-18,2020-06-25,
Defunciones_2020-06-19,2020-06-25,
Defunciones_2020-06-20,2020-06-25,
Defunciones_2020-06-21,2020-06-25,
Defunciones_2020-06-22,2020-06-25,
Defunciones_2020-06-23,2020-06-25,
Defunciones_2020-06-24,2020-06-25,
Defunciones_2020-06-25,2020-06-25,
Defunciones_2020-06-26,2020-06-25,
Defunciones_2020-06-27,2020-06-25,18.0
Defunciones_2020-06-28,2020-06-25,84.0
Defunciones_2020-06-29,2020-06-25,97.0
Defunciones_2020-06-30,2020-06-25,102.0
Defunciones_2020-07-01,2020-06-25,102.0
Defunciones_2020-07-02,2020-06-25,104.0
Defunciones_2020-07-03,2020-06-25,110.0
Defunciones_2020-07-04,2020-06-25,118.0
Defunciones_2020-07-05,2020-06-25,119.0
Defunciones_2020-07-06,2020-06-25,119.0
Defunciones_2020-07-07,2020-06-25,119.0
Defunciones_2020-07-08,2020-06-25,121.0
Defunciones_2020-07-09,2020-06-25,122.0
Defunciones_2020-07-10,2020-06-25,122.0
Defunciones_2020-07-11,2020-06-25,123.0
Defunciones_2020-07-12,2020-06-25,123.0
Defunciones_2020-07-13,2020-06-25,123.0
Defunciones_2020-07-14,2020-06-25,123.0
Defunciones_2020-07-15,2020-06-25,123.0
Defunciones_2020-07-16,2020-06-25,124.0
Defunciones_2020-06-07,2020-06-26,
Defunciones_2020-06-08,2020-06-26,
Defunciones_2020-06-09,2020-06-26,
Defunciones_2020-06-10,2020-06-26,
Defunciones_2020-06-11,2020-06-26,
Defunciones_2020-06-12,2020-06-26,
Defunciones_2020-06-13,2020-06-26,
Defunciones_2020-06-14,2020-06-26,
Defunciones_2020-06-15,2020-06-26,
Defunciones_2020-06-16,2020-06-26,
Defunciones_2020-06-17,2020-06-26,
Defunciones_2020-06-18,2020-06-26,
Defunciones_2020-06-19,2020-06-26,
Defunciones_2020-06-20,2020-06-26,
Defunciones_2020-06-21,2020-06-26,
Defunciones_2020-06-22,2020-06-26,
Defunciones_2020-06-23,2020-06-26,
Defunciones_2020-06-24,2020-06-26,
Defunciones_2020-06-25,2020-06-26,
Defunciones_2020-06-26,2020-06-26,
Defunciones_2020-06-27,2020-06-26,
Defunciones_2020-06-28,2020-06-26,20.0
Defunciones_2020-06-29,2020-06-26,65.0
Defunciones_2020-06-30,2020-06-26,91.0
Defunciones_2020-07-01,2020-06-26,91.0
Defunciones_2020-07-02,2020-06-26,103.0
Defunciones_2020-07-03,2020-06-26,106.0
Defunciones_2020-07-04,2020-06-26,111.0
Defunciones_2020-07-05,2020-06-26,113.0
Defunciones_2020-07-06,2020-06-26,113.0
Defunciones_2020-07-07,2020-06-26,113.0
Defunciones_2020-07-08,2020-06-26,115.0
Defunciones_2020-07-09,2020-06-26,115.0
Defunciones_2020-07-10,2020-06-26,116.0
Defunciones_2020-07-11,2020-06-26,117.0
Defunciones_2020-07-12,2020-06-26,119.0
Defunciones_2020-07-13,2020-06-26,119.0
Defunciones_2020-07-14,2020-06-26,119.0
Defunciones_2020-07-15,2020-06-26,120.0
Defunciones_2020-07-16,2020-06-26,120.0
Defunciones_2020-06-07,2020-06-27,
Defunciones_2020-06-08,2020-06-27,
Defunciones_2020-06-09,2020-06-27,
Defunciones_2020-06-10,2020-06-27,
Defunciones_2020-06-11,2020-06-27,
Defunciones_2020-06-12,2020-06-27,
Defunciones_2020-06-13,2020-06-27,
Defunciones_2020-06-14,2020-06-27,
Defunciones_2020-06-15,2020-06-27,
Defunciones_2020-06-16,2020-06-27,
Defunciones_2020-06-17,2020-06-27,
Defunciones_2020-06-18,2020-06-27,
Defunciones_2020-06-19,2020-06-27,
Defunciones_2020-06-20,2020-06-27,
Defunciones_2020-06-21,2020-06-27,
Defunciones_2020-06-22,2020-06-27,
Defunciones_2020-06-23,2020-06-27,
Defunciones_2020-06-24,2020-06-27,
Defunciones_2020-06-25,2020-06-27,
Defunciones_2020-06-26,2020-06-27,
Defunciones_2020-06-27,2020-06-27,
Defunciones_2020-06-28,2020-06-27,
Defunciones_2020-06-29,2020-06-27,7.0
Defunciones_2020-06-30,2020-06-27,66.0
Defunciones_2020-07-01,2020-06-27,79.0
Defunciones_2020-07-02,2020-06-27,98.0
Defunciones_2020-07-03,2020-06-27,102.0
Defunciones_2020-07-04,2020-06-27,106.0
Defunciones_2020-07-05,2020-06-27,107.0
Defunciones_2020-07-06,2020-06-27,107.0
Defunciones_2020-07-07,2020-06-27,107.0
Defunciones_2020-07-08,2020-06-27,108.0
Defunciones_2020-07-09,2020-06-27,108.0
Defunciones_2020-07-10,2020-06-27,108.0
Defunciones_2020-07-11,2020-06-27,109.0
Defunciones_2020-07-12,2020-06-27,109.0
Defunciones_2020-07-13,2020-06-27,109.0
Defunciones_2020-07-14,2020-06-27,109.0
Defunciones_2020-07-15,2020-06-27,109.0
Defunciones_2020-07-16,2020-06-27,109.0
Defunciones_2020-06-07,2020-06-28,
Defunciones_2020-06-08,2020-06-28,
Defunciones_2020-06-09,2020-06-28,
Defunciones_2020-06-10,2020-06-28,
Defunciones_2020-06-11,2020-06-28,
Defunciones_2020-06-12,2020-06-28,
Defunciones_2020-06-13,2020-06-28,
Defunciones_2020-06-14,2020-06-28,
Defunciones_2020-06-15,2020-06-28,
Defunciones_2020-06-16,2020-06-28,
Defunciones_2020-06-17,2020-06-28,
Defunciones_2020-06-18,2020-06-28,
Defunciones_2020-06-19,2020-06-28,
Defunciones_2020-06-20,2020-06-28,
Defunciones_2020-06-21,2020-06-28,
Defunciones_2020-06-22,2020-06-28,
Defunciones_2020-06-23,2020-06-28,
Defunciones_2020-06-24,2020-06-28,
Defunciones_2020-06-25,2020-06-28,
Defunciones_2020-06-26,2020-06-28,
Defunciones_2020-06-27,2020-06-28,
Defunciones_2020-06-28,2020-06-28,
Defunciones_2020-06-29,2020-06-28,
Defunciones_2020-06-30,2020-06-28,13.0
Defunciones_2020-07-01,2020-06-28,58.0
Defunciones_2020-07-02,2020-06-28,97.0
Defunciones_2020-07-03,2020-06-28,109.0
Defunciones_2020-07-04,2020-06-28,116.0
Defunciones_2020-07-05,2020-06-28,120.0
Defunciones_2020-07-06,2020-06-28,120.0
Defunciones_2020-07-07,2020-06-28,120.0
Defunciones_2020-07-08,2020-06-28,120.0
Defunciones_2020-07-09,2020-06-28,120.0
Defunciones_2020-07-10,2020-06-28,120.0
Defunciones_2020-07-11,2020-06-28,120.0
Defunciones_2020-07-12,2020-06-28,120.0
Defunciones_2020-07-13,2020-06-28,120.0
Defunciones_2020-07-14,2020-06-28,120.0
Defunciones_2020-07-15,2020-06-28,120.0
Defunciones_2020-07-16,2020-06-28,120.0
Defunciones_2020-06-07,2020-06-29,
Defunciones_2020-06-08,2020-06-29,
Defunciones_2020-06-09,2020-06-29,
Defunciones_2020-06-10,2020-06-29,
Defunciones_2020-06-11,2020-06-29,
Defunciones_2020-06-12,2020-06-29,
Defunciones_2020-06-13,2020-06-29,
Defunciones_2020-06-14,2020-06-29,
Defunciones_2020-06-15,2020-06-29,
Defunciones_2020-06-16,2020-06-29,
Defunciones_2020-06-17,2020-06-29,
Defunciones_2020-06-18,2020-06-29,
Defunciones_2020-06-19,2020-06-29,
Defunciones_2020-06-20,2020-06-29,
Defunciones_2020-06-21,2020-06-29,
Defunciones_2020-06-22,2020-06-29,
Defunciones_2020-06-23,2020-06-29,
Defunciones_2020-06-24,2020-06-29,
Defunciones_2020-06-25,2020-06-29,
Defunciones_2020-06-26,2020-06-29,
Defunciones_2020-06-27,2020-06-29,
Defunciones_2020-06-28,2020-06-29,
Defunciones_2020-06-29,2020-06-29,
Defunciones_2020-06-30,2020-06-29,
Defunciones_2020-07-01,2020-06-29,7.0
Defunciones_2020-07-02,2020-06-29,66.0
Defunciones_2020-07-03,2020-06-29,91.0
Defunciones_2020-07-04,2020-06-29,100.0
Defunciones_2020-07-05,2020-06-29,103.0
Defunciones_2020-07-06,2020-06-29,106.0
Defunciones_2020-07-07,2020-06-29,106.0
Defunciones_2020-07-08,2020-06-29,107.0
Defunciones_2020-07-09,2020-06-29,109.0
Defunciones_2020-07-10,2020-06-29,109.0
Defunciones_2020-07-11,2020-06-29,110.0
Defunciones_2020-07-12,2020-06-29,110.0
Defunciones_2020-07-13,2020-06-29,110.0
Defunciones_2020-07-14,2020-06-29,110.0
Defunciones_2020-07-15,2020-06-29,110.0
Defunciones_2020-07-16,2020-06-29,111.0
Defunciones_2020-06-07,2020-06-30,
Defunciones_2020-06-08,2020-06-30,
Defunciones_2020-06-09,2020-06-30,
Defunciones_2020-06-10,2020-06-30,
Defunciones_2020-06-11,2020-06-30,
Defunciones_2020-06-12,2020-06-30,
Defunciones_2020-06-13,2020-06-30,
Defunciones_2020-06-14,2020-06-30,
Defunciones_2020-06-15,2020-06-30,
Defunciones_2020-06-16,2020-06-30,
Defunciones_2020-06-17,2020-06-30,
Defunciones_2020-06-18,2020-06-30,
Defunciones_2020-06-19,2020-06-30,
Defunciones_2020-06-20,2020-06-30,
Defunciones_2020-06-21,2020-06-30,
Defunciones_2020-06-22,2020-06-30,
Defunciones_2020-06-23,2020-06-30,
Defunciones_2020-06-24,2020-06-30,
Defunciones_2020-06-25,2020-06-30,
Defunciones_2020-06-26,2020-06-30,
Defunciones_2020-06-27,2020-06-30,
Defunciones_2020-06-28,2020-06-30,
Defunciones_2020-06-29,2020-06-30,
Defunciones_2020-06-30,2020-06-30,
Defunciones_2020-07-01,2020-06-30,
Defunciones_2020-07-02,2020-06-30,15.0
Defunciones_2020-07-03,2020-06-30,73.0
Defunciones_2020-07-04,2020-06-30,93.0
Defunciones_2020-07-05,2020-06-30,100.0
Defunciones_2020-07-06,2020-06-30,100.0
Defunciones_2020-07-07,2020-06-30,100.0
Defunciones_2020-07-08,2020-06-30,105.0
Defunciones_2020-07-09,2020-06-30,105.0
Defunciones_2020-07-10,2020-06-30,105.0
Defunciones_2020-07-11,2020-06-30,105.0
Defunciones_2020-07-12,2020-06-30,105.0
Defunciones_2020-07-13,2020-06-30,105.0
Defunciones_2020-07-14,2020-06-30,105.0
Defunciones_2020-07-15,2020-06-30,105.0
Defunciones_2020-07-16,2020-06-30,106.0
Defunciones_2020-06-07,2020-07-01,
Defunciones_2020-06-08,2020-07-01,
Defunciones_2020-06-09,2020-07-01,
Defunciones_2020-06-10,2020-07-01,
Defunciones_2020-06-11,2020-07-01,
Defunciones_2020-06-12,2020-07-01,
Defunciones_2020-06-13,2020-07-01,
Defunciones_2020-06-14,2020-07-01,
Defunciones_2020-06-15,2020-07-01,
Defunciones_2020-06-16,2020-07-01,
Defunciones_2020-06-17,2020-07-01,
Defunciones_2020-06-18,2020-07-01,
Defunciones_2020-06-19,2020-07-01,
Defunciones_2020-06-20,2020-07-01,
Defunciones_2020-06-21,2020-07-01,
Defunciones_2020-06-22,2020-07-01,
Defunciones_2020-06-23,2020-07-01,
Defunciones_2020-06-24,2020-07-01,
Defunciones_2020-06-25,2020-07-01,
Defunciones_2020-06-26,2020-07-01,
Defunciones_2020-06-27,2020-07-01,
Defunciones_2020-06-28,2020-07-01,
Defunciones_2020-06-29,2020-07-01,
Defunciones_2020-06-30,2020-07-01,
Defunciones_2020-07-01,2020-07-01,
Defunciones_2020-07-02,2020-07-01,
Defunciones_2020-07-03,2020-07-01,8.0
Defunciones_2020-07-04,2020-07-01,68.0
Defunciones_2020-07-05,2020-07-01,80.0
Defunciones_2020-07-06,2020-07-01,80.0
Defunciones_2020-07-07,2020-07-01,80.0
Defunciones_2020-07-08,2020-07-01,87.0
Defunciones_2020-07-09,2020-07-01,91.0
Defunciones_2020-07-10,2020-07-01,97.0
Defunciones_2020-07-11,2020-07-01,97.0
Defunciones_2020-07-12,2020-07-01,97.0
Defunciones_2020-07-13,2020-07-01,97.0
Defunciones_2020-07-14,2020-07-01,97.0
Defunciones_2020-07-15,2020-07-01,97.0
Defunciones_2020-07-16,2020-07-01,97.0
Defunciones_2020-06-07,2020-07-02,
Defunciones_2020-06-08,2020-07-02,
Defunciones_2020-06-09,2020-07-02,
Defunciones_2020-06-10,2020-07-02,
Defunciones_2020-06-11,2020-07-02,
Defunciones_2020-06-12,2020-07-02,
Defunciones_2020-06-13,2020-07-02,
Defunciones_2020-06-14,2020-07-02,
Defunciones_2020-06-15,2020-07-02,
Defunciones_2020-06-16,2020-07-02,
Defunciones_2020-06-17,2020-07-02,
Defunciones_2020-06-18,2020-07-02,
Defunciones_2020-06-19,2020-07-02,
Defunciones_2020-06-20,2020-07-02,
Defunciones_2020-06-21,2020-07-02,
Defunciones_2020-06-22,2020-07-02,
Defunciones_2020-06-23,2020-07-02,
Defunciones_2020-06-24,2020-07-02,
Defunciones_2020-06-25,2020-07-02,
Defunciones_2020-06-26,2020-07-02,
Defunciones_2020-06-27,2020-07-02,
Defunciones_2020-06-28,2020-07-02,
Defunciones_2020-06-29,2020-07-02,
Defunciones_2020-06-30,2020-07-02,
Defunciones_2020-07-01,2020-07-02,
Defunciones_2020-07-02,2020-07-02,
Defunciones_2020-07-03,2020-07-02,
Defunciones_2020-07-04,2020-07-02,17.0
Defunciones_2020-07-05,2020-07-02,84.0
Defunciones_2020-07-06,2020-07-02,96.0
Defunciones_2020-07-07,2020-07-02,98.0
Defunciones_2020-07-08,2020-07-02,102.0
Defunciones_2020-07-09,2020-07-02,112.0
Defunciones_2020-07-10,2020-07-02,115.0
Defunciones_2020-07-11,2020-07-02,115.0
Defunciones_2020-07-12,2020-07-02,115.0
Defunciones_2020-07-13,2020-07-02,115.0
Defunciones_2020-07-14,2020-07-02,115.0
Defunciones_2020-07-15,2020-07-02,117.0
Defunciones_2020-07-16,2020-07-02,117.0
Defunciones_2020-06-07,2020-07-03,
Defunciones_2020-06-08,2020-07-03,
Defunciones_2020-06-09,2020-07-03,
Defunciones_2020-06-10,2020-07-03,
Defunciones_2020-06-11,2020-07-03,
Defunciones_2020-06-12,2020-07-03,
Defunciones_2020-06-13,2020-07-03,
Defunciones_2020-06-14,2020-07-03,
Defunciones_2020-06-15,2020-07-03,
Defunciones_2020-06-16,2020-07-03,
Defunciones_2020-06-17,2020-07-03,
Defunciones_2020-06-18,2020-07-03,
Defunciones_2020-06-19,2020-07-03,
Defunciones_2020-06-20,2020-07-03,
Defunciones_2020-06-21,2020-07-03,
Defunciones_2020-06-22,2020-07-03,
Defunciones_2020-06-23,2020-07-03,
Defunciones_2020-06-24,2020-07-03,
Defunciones_2020-06-25,2020-07-03,
Defunciones_2020-06-26,2020-07-03,
Defunciones_2020-06-27,2020-07-03,
Defunciones_2020-06-28,2020-07-03,
Defunciones_2020-06-29,2020-07-03,
Defunciones_2020-06-30,2020-07-03,
Defunciones_2020-07-01,2020-07-03,
Defunciones_2020-07-02,2020-07-03,
Defunciones_2020-07-03,2020-07-03,
Defunciones_2020-07-04,2020-07-03,
Defunciones_2020-07-05,2020-07-03,14.0
Defunciones_2020-07-06,2020-07-03,65.0
Defunciones_2020-07-07,2020-07-03,74.0
Defunciones_2020-07-08,2020-07-03,100.0
Defunciones_2020-07-09,2020-07-03,101.0
Defunciones_2020-07-10,2020-07-03,103.0
Defunciones_2020-07-11,2020-07-03,105.0
Defunciones_2020-07-12,2020-07-03,105.0
Defunciones_2020-07-13,2020-07-03,105.0
Defunciones_2020-07-14,2020-07-03,105.0
Defunciones_2020-07-15,2020-07-03,106.0
Defunciones_2020-07-16,2020-07-03,106.0
Defunciones_2020-06-07,2020-07-04,
Defunciones_2020-06-08,2020-07-04,
Defunciones_2020-06-09,2020-07-04,
Defunciones_2020-06-10,2020-07-04,
Defunciones_2020-06-11,2020-07-04,
Defunciones_2020-06-12,2020-07-04,
Defunciones_2020-06-13,2020-07-04,
Defunciones_2020-06-14,2020-07-04,
Defunciones_2020-06-15,2020-07-04,
Defunciones_2020-06-16,2020-07-04,
Defunciones_2020-06-17,2020-07-04,
Defunciones_2020-06-18,2020-07-04,
Defunciones_2020-06-19,2020-07-04,
Defunciones_2020-06-20,2020-07-04,
Defunciones_2020-06-21,2020-07-04,
Defunciones_2020-06-22,2020-07-04,
Defunciones_2020-06-23,2020-07-04,
Defunciones_2020-06-24,2020-07-04,
Defunciones_2020-06-25,2020-07-04,
Defunciones_2020-06-26,2020-07-04,
Defunciones_2020-06-27,2020-07-04,
Defunciones_2020-06-28,2020-07-04,
Defunciones_2020-06-29,2020-07-04,
Defunciones_2020-06-30,2020-07-04,
Defunciones_2020-07-01,2020-07-04,
Defunciones_2020-07-02,2020-07-04,
Defunciones_2020-07-03,2020-07-04,
Defunciones_2020-07-04,2020-07-04,
Defunciones_2020-07-05,2020-07-04,
Defunciones_2020-07-06,2020-07-04,10.0
Defunciones_2020-07-07,2020-07-04,42.0
Defunciones_2020-07-08,2020-07-04,70.0
Defunciones_2020-07-09,2020-07-04,77.0
Defunciones_2020-07-10,2020-07-04,80.0
Defunciones_2020-07-11,2020-07-04,81.0
Defunciones_2020-07-12,2020-07-04,83.0
Defunciones_2020-07-13,2020-07-04,83.0
Defunciones_2020-07-14,2020-07-04,83.0
Defunciones_2020-07-15,2020-07-04,84.0
Defunciones_2020-07-16,2020-07-04,85.0
Defunciones_2020-06-07,2020-07-05,
Defunciones_2020-06-08,2020-07-05,
Defunciones_2020-06-09,2020-07-05,
Defunciones_2020-06-10,2020-07-05,
Defunciones_2020-06-11,2020-07-05,
Defunciones_2020-06-12,2020-07-05,
Defunciones_2020-06-13,2020-07-05,
Defunciones_2020-06-14,2020-07-05,
Defunciones_2020-06-15,2020-07-05,
Defunciones_2020-06-16,2020-07-05,
