Serie,Publicacion,Fecha,Numero defunciones
confirmados,2020-07-29,2020-05-06,22
confirmados,2020-07-30,2020-05-06,22
confirmados,2020-07-31,2020-05-06,22
sospechosos,2020-08-01,2020-05-06,9
confirmados,2020-08-01,2020-05-06,22
confirmados,2020-08-02,2020-05-06,22
confirmados,2020-08-03,2020-05-06,22
confirmados,2020-08-04,2020-05-06,22
confirmados,2020-08-05,2020-05-06,22
confirmados,2020-08-06,2020-05-06,22
confirmados,2020-08-07,2020-05-06,22
sospechosos,2020-08-07,2020-05-06,10
confirmados,2020-08-08,2020-05-06,22
sospechosos,2020-08-08,2020-05-06,10
confirmados,2020-08-09,2020-05-06,22
confirmados,2020-08-10,2020-05-06,22
confirmados,2020-08-11,2020-05-06,22
confirmados,2020-08-12,2020-05-06,22
confirmados,2020-08-13,2020-05-06,22
sospechosos,2020-08-14,2020-05-06,10
confirmados,2020-08-14,2020-05-06,22
confirmados,2020-08-15,2020-05-06,22
confirmados,2020-08-16,2020-05-06,22
confirmados,2020-08-17,2020-05-06,22
confirmados,2020-08-18,2020-05-06,22
confirmados,2020-08-19,2020-05-06,22
confirmados,2020-08-20,2020-05-06,22
confirmados,2020-08-21,2020-05-06,22
sospechosos,2020-08-21,2020-05-06,10
confirmados,2020-08-22,2020-05-06,22
confirmados,2020-08-23,2020-05-06,22
confirmados,2020-08-24,2020-05-06,22
confirmados,2020-08-25,2020-05-06,22
confirmados,2020-08-26,2020-05-06,22
confirmados,2020-08-27,2020-05-06,22
confirmados,2020-08-28,2020-05-06,22
confirmados,2020-08-29,2020-05-06,22
confirmados,2020-06-18,2020-05-07,31
sospechosos,2020-06-18,2020-05-07,14
confirmados,2020-06-28,2020-05-07,32
sospechosos,2020-06-28,2020-05-07,10
confirmados,2020-07-03,2020-05-07,32
sospechosos,2020-07-03,2020-05-07,11
confirmados,2020-07-09,2020-05-07,32
sospechosos,2020-07-09,2020-05-07,13
confirmados,2020-07-17,2020-05-07,32
confirmados,2020-07-18,2020-05-07,32
sospechosos,2020-07-18,2020-05-07,11
confirmados,2020-07-19,2020-05-07,32
confirmados,2020-07-20,2020-05-07,32
confirmados,2020-07-21,2020-05-07,32
confirmados,2020-07-22,2020-05-07,32
confirmados,2020-07-23,2020-05-07,32
sospechosos,2020-07-24,2020-05-07,10
confirmados,2020-07-24,2020-05-07,32
confirmados,2020-07-25,2020-05-07,32
confirmados,2020-07-26,2020-05-07,32
confirmados,2020-07-27,2020-05-07,32
confirmados,2020-07-28,2020-05-07,32
confirmados,2020-07-29,2020-05-07,32
confirmados,2020-07-30,2020-05-07,32
confirmados,2020-07-31,2020-05-07,32
sospechosos,2020-08-01,2020-05-07,10
confirmados,2020-08-01,2020-05-07,32
confirmados,2020-08-02,2020-05-07,32
confirmados,2020-08-03,2020-05-07,32
confirmados,2020-08-04,2020-05-07,32
confirmados,2020-08-05,2020-05-07,32
confirmados,2020-08-06,2020-05-07,32
confirmados,2020-08-07,2020-05-07,32
sospechosos,2020-08-07,2020-05-07,9
confirmados,2020-08-08,2020-05-07,32
sospechosos,2020-08-08,2020-05-07,9
confirmados,2020-08-09,2020-05-07,32
confirmados,2020-08-10,2020-05-07,32
confirmados,2020-08-11,2020-05-07,32
confirmados,2020-08-12,2020-05-07,32
confirmados,2020-08-13,2020-05-07,32
sospechosos,2020-08-14,2020-05-07,8
confirmados,2020-08-14,2020-05-07,32
confirmados,2020-08-15,2020-05-07,32
confirmados,2020-08-16,2020-05-07,32
confirmados,2020-08-17,2020-05-07,32
confirmados,2020-08-18,2020-05-07,32
confirmados,2020-08-19,2020-05-07,32
confirmados,2020-08-20,2020-05-07,32
confirmados,2020-08-21,2020-05-07,32
sospechosos,2020-08-21,2020-05-07,8
confirmados,2020-08-22,2020-05-07,32
confirmados,2020-08-23,2020-05-07,32
confirmados,2020-08-24,2020-05-07,32
confirmados,2020-08-25,2020-05-07,32
confirmados,2020-08-26,2020-05-07,32
confirmados,2020-08-27,2020-05-07,32
confirmados,2020-08-28,2020-05-07,32
confirmados,2020-08-29,2020-05-07,32
confirmados,2020-06-18,2020-05-08,19
sospechosos,2020-06-18,2020-05-08,19
confirmados,2020-06-28,2020-05-08,19
sospechosos,2020-06-28,2020-05-08,18
confirmados,2020-07-03,2020-05-08,19
sospechosos,2020-07-03,2020-05-08,18
confirmados,2020-07-09,2020-05-08,19
sospechosos,2020-07-09,2020-05-08,18
confirmados,2020-07-17,2020-05-08,19
confirmados,2020-07-18,2020-05-08,19
sospechosos,2020-07-18,2020-05-08,18
confirmados,2020-07-19,2020-05-08,19
confirmados,2020-07-20,2020-05-08,19
confirmados,2020-07-21,2020-05-08,19
confirmados,2020-07-22,2020-05-08,19
confirmados,2020-07-23,2020-05-08,19
sospechosos,2020-07-24,2020-05-08,15
confirmados,2020-07-24,2020-05-08,19
confirmados,2020-07-25,2020-05-08,19
confirmados,2020-07-26,2020-05-08,19
confirmados,2020-07-27,2020-05-08,19
confirmados,2020-07-28,2020-05-08,19
confirmados,2020-07-29,2020-05-08,19
confirmados,2020-07-30,2020-05-08,19
confirmados,2020-07-31,2020-05-08,19
sospechosos,2020-08-01,2020-05-08,14
confirmados,2020-08-01,2020-05-08,19
confirmados,2020-08-02,2020-05-08,19
confirmados,2020-08-03,2020-05-08,19
confirmados,2020-08-04,2020-05-08,19
confirmados,2020-08-05,2020-05-08,19
confirmados,2020-08-06,2020-05-08,19
confirmados,2020-08-07,2020-05-08,19
sospechosos,2020-08-07,2020-05-08,14
confirmados,2020-08-08,2020-05-08,19
sospechosos,2020-08-08,2020-05-08,14
confirmados,2020-08-09,2020-05-08,19
confirmados,2020-08-10,2020-05-08,19
confirmados,2020-08-11,2020-05-08,19
confirmados,2020-08-12,2020-05-08,19
confirmados,2020-08-13,2020-05-08,19
sospechosos,2020-08-14,2020-05-08,14
confirmados,2020-08-14,2020-05-08,19
confirmados,2020-08-15,2020-05-08,19
confirmados,2020-08-16,2020-05-08,19
confirmados,2020-08-17,2020-05-08,19
confirmados,2020-08-18,2020-05-08,19
confirmados,2020-08-19,2020-05-08,19
confirmados,2020-08-20,2020-05-08,19
confirmados,2020-08-21,2020-05-08,19
sospechosos,2020-08-21,2020-05-08,14
confirmados,2020-08-22,2020-05-08,19
confirmados,2020-08-23,2020-05-08,19
confirmados,2020-08-24,2020-05-08,19
confirmados,2020-08-25,2020-05-08,19
confirmados,2020-08-26,2020-05-08,19
confirmados,2020-08-27,2020-05-08,19
confirmados,2020-08-28,2020-05-08,19
confirmados,2020-08-29,2020-05-08,19
confirmados,2020-06-18,2020-05-09,33
sospechosos,2020-06-18,2020-05-09,17
confirmados,2020-06-28,2020-05-09,34
sospechosos,2020-06-28,2020-05-09,17
confirmados,2020-07-03,2020-05-09,34
sospechosos,2020-07-03,2020-05-09,17
confirmados,2020-07-09,2020-05-09,34
sospechosos,2020-07-09,2020-05-09,18
confirmados,2020-07-17,2020-05-09,34
confirmados,2020-07-18,2020-05-09,34
sospechosos,2020-07-18,2020-05-09,17
confirmados,2020-07-19,2020-05-09,34
confirmados,2020-07-20,2020-05-09,34
confirmados,2020-07-21,2020-05-09,34
confirmados,2020-07-22,2020-05-09,34
confirmados,2020-07-23,2020-05-09,34
sospechosos,2020-07-24,2020-05-09,15
confirmados,2020-07-24,2020-05-09,34
confirmados,2020-07-25,2020-05-09,34
confirmados,2020-07-26,2020-05-09,34
confirmados,2020-07-27,2020-05-09,34
confirmados,2020-07-28,2020-05-09,34
confirmados,2020-07-29,2020-05-09,34
confirmados,2020-07-30,2020-05-09,34
confirmados,2020-07-31,2020-05-09,34
sospechosos,2020-08-01,2020-05-09,15
confirmados,2020-08-01,2020-05-09,34
confirmados,2020-08-02,2020-05-09,34
confirmados,2020-08-03,2020-05-09,34
confirmados,2020-08-04,2020-05-09,34
confirmados,2020-08-05,2020-05-09,34
confirmados,2020-08-06,2020-05-09,34
confirmados,2020-08-07,2020-05-09,34
sospechosos,2020-08-07,2020-05-09,15
confirmados,2020-08-08,2020-05-09,34
sospechosos,2020-08-08,2020-05-09,15
confirmados,2020-08-09,2020-05-09,34
confirmados,2020-08-10,2020-05-09,34
confirmados,2020-08-11,2020-05-09,34
confirmados,2020-08-12,2020-05-09,34
confirmados,2020-08-13,2020-05-09,34
sospechosos,2020-08-14,2020-05-09,15
confirmados,2020-08-14,2020-05-09,34
confirmados,2020-08-15,2020-05-09,34
confirmados,2020-08-16,2020-05-09,34
confirmados,2020-08-17,2020-05-09,34
confirmados,2020-08-18,2020-05-09,34
confirmados,2020-08-19,2020-05-09,34
confirmados,2020-08-20,2020-05-09,34
confirmados,2020-08-21,2020-05-09,34
sospechosos,2020-08-21,2020-05-09,15
confirmados,2020-08-22,2020-05-09,34
confirmados,2020-08-23,2020-05-09,34
confirmados,2020-08-24,2020-05-09,34
confirmados,2020-08-25,2020-05-09,34
confirmados,2020-08-26,2020-05-09,34
confirmados,2020-08-27,2020-05-09,34
confirmados,2020-08-28,2020-05-09,34
confirmados,2020-08-29,2020-05-09,34
confirmados,2020-06-18,2020-05-10,32
sospechosos,2020-06-18,2020-05-10,23
confirmados,2020-06-28,2020-05-10,33
sospechosos,2020-06-28,2020-05-10,16
confirmados,2020-07-03,2020-05-10,33
sospechosos,2020-07-03,2020-05-10,16
confirmados,2020-07-09,2020-05-10,33
sospechosos,2020-07-09,2020-05-10,15
confirmados,2020-07-17,2020-05-10,33
confirmados,2020-07-18,2020-05-10,33
sospechosos,2020-07-18,2020-05-10,15
confirmados,2020-07-19,2020-05-10,33
confirmados,2020-07-20,2020-05-10,33
confirmados,2020-07-21,2020-05-10,33
confirmados,2020-07-22,2020-05-10,33
confirmados,2020-07-23,2020-05-10,33
sospechosos,2020-07-24,2020-05-10,15
confirmados,2020-07-24,2020-05-10,33
confirmados,2020-07-25,2020-05-10,33
confirmados,2020-07-26,2020-05-10,33
confirmados,2020-07-27,2020-05-10,33
confirmados,2020-07-28,2020-05-10,33
confirmados,2020-07-29,2020-05-10,33
confirmados,2020-07-30,2020-05-10,33
confirmados,2020-07-31,2020-05-10,33
sospechosos,2020-08-01,2020-05-10,14
confirmados,2020-08-01,2020-05-10,33
confirmados,2020-08-02,2020-05-10,33
confirmados,2020-08-03,2020-05-10,33
confirmados,2020-08-04,2020-05-10,33
confirmados,2020-08-05,2020-05-10,33
confirmados,2020-08-06,2020-05-10,33
confirmados,2020-08-07,2020-05-10,33
sospechosos,2020-08-07,2020-05-10,15
confirmados,2020-08-08,2020-05-10,33
sospechosos,2020-08-08,2020-05-10,15
confirmados,2020-08-09,2020-05-10,33
confirmados,2020-08-10,2020-05-10,33
confirmados,2020-08-11,2020-05-10,33
confirmados,2020-08-12,2020-05-10,33
confirmados,2020-08-13,2020-05-10,33
sospechosos,2020-08-14,2020-05-10,15
confirmados,2020-08-14,2020-05-10,33
confirmados,2020-08-15,2020-05-10,33
confirmados,2020-08-16,2020-05-10,33
confirmados,2020-08-17,2020-05-10,33
confirmados,2020-08-18,2020-05-10,33
confirmados,2020-08-19,2020-05-10,33
confirmados,2020-08-20,2020-05-10,33
confirmados,2020-08-21,2020-05-10,33
sospechosos,2020-08-21,2020-05-10,15
confirmados,2020-08-22,2020-05-10,33
confirmados,2020-08-23,2020-05-10,33
confirmados,2020-08-24,2020-05-10,33
confirmados,2020-08-25,2020-05-10,33
confirmados,2020-08-26,2020-05-10,33
confirmados,2020-08-27,2020-05-10,33
confirmados,2020-08-28,2020-05-10,33
confirmados,2020-08-29,2020-05-10,33
confirmados,2020-06-18,2020-05-11,25
sospechosos,2020-06-18,2020-05-11,21
confirmados,2020-06-28,2020-05-11,25
sospechosos,2020-06-28,2020-05-11,19
confirmados,2020-07-03,2020-05-11,25
sospechosos,2020-07-03,2020-05-11,17
confirmados,2020-07-09,2020-05-11,25
sospechosos,2020-07-09,2020-05-11,17
confirmados,2020-07-17,2020-05-11,25
confirmados,2020-07-18,2020-05-11,25
sospechosos,2020-07-18,2020-05-11,17
confirmados,2020-07-19,2020-05-11,25
confirmados,2020-07-20,2020-05-11,25
confirmados,2020-07-21,2020-05-11,25
confirmados,2020-07-22,2020-05-11,25
confirmados,2020-07-23,2020-05-11,25
sospechosos,2020-07-24,2020-05-11,17
confirmados,2020-07-24,2020-05-11,25
confirmados,2020-07-25,2020-05-11,25
confirmados,2020-07-26,2020-05-11,25
confirmados,2020-07-27,2020-05-11,25
confirmados,2020-07-28,2020-05-11,25
confirmados,2020-07-29,2020-05-11,25
confirmados,2020-07-30,2020-05-11,25
confirmados,2020-07-31,2020-05-11,25
sospechosos,2020-08-01,2020-05-11,17
confirmados,2020-08-01,2020-05-11,25
confirmados,2020-08-02,2020-05-11,25
confirmados,2020-08-03,2020-05-11,25
confirmados,2020-08-04,2020-05-11,25
confirmados,2020-08-05,2020-05-11,25
confirmados,2020-08-06,2020-05-11,25
confirmados,2020-08-07,2020-05-11,25
sospechosos,2020-08-07,2020-05-11,16
confirmados,2020-08-08,2020-05-11,25
sospechosos,2020-08-08,2020-05-11,16
confirmados,2020-08-09,2020-05-11,25
confirmados,2020-08-10,2020-05-11,25
confirmados,2020-08-11,2020-05-11,25
confirmados,2020-08-12,2020-05-11,25
confirmados,2020-08-13,2020-05-11,25
sospechosos,2020-08-14,2020-05-11,16
confirmados,2020-08-14,2020-05-11,25
confirmados,2020-08-15,2020-05-11,25
confirmados,2020-08-16,2020-05-11,25
confirmados,2020-08-17,2020-05-11,25
confirmados,2020-08-18,2020-05-11,25
confirmados,2020-08-19,2020-05-11,25
confirmados,2020-08-20,2020-05-11,25
confirmados,2020-08-21,2020-05-11,25
sospechosos,2020-08-21,2020-05-11,16
confirmados,2020-08-22,2020-05-11,25
confirmados,2020-08-23,2020-05-11,25
confirmados,2020-08-24,2020-05-11,25
confirmados,2020-08-25,2020-05-11,25
confirmados,2020-08-26,2020-05-11,25
confirmados,2020-08-27,2020-05-11,25
confirmados,2020-08-28,2020-05-11,25
confirmados,2020-08-29,2020-05-11,25
confirmados,2020-06-18,2020-05-12,31
sospechosos,2020-06-18,2020-05-12,14
confirmados,2020-06-28,2020-05-12,32
sospechosos,2020-06-28,2020-05-12,12
confirmados,2020-07-03,2020-05-12,32
sospechosos,2020-07-03,2020-05-12,11
confirmados,2020-07-09,2020-05-12,32
sospechosos,2020-07-09,2020-05-12,12
confirmados,2020-07-17,2020-05-12,32
confirmados,2020-07-18,2020-05-12,32
sospechosos,2020-07-18,2020-05-12,11
confirmados,2020-07-19,2020-05-12,32
confirmados,2020-07-20,2020-05-12,32
confirmados,2020-07-21,2020-05-12,32
confirmados,2020-07-22,2020-05-12,32
confirmados,2020-07-23,2020-05-12,32
sospechosos,2020-07-24,2020-05-12,11
confirmados,2020-07-24,2020-05-12,32
confirmados,2020-07-25,2020-05-12,32
confirmados,2020-07-26,2020-05-12,32
confirmados,2020-07-27,2020-05-12,32
confirmados,2020-07-28,2020-05-12,32
confirmados,2020-07-29,2020-05-12,32
confirmados,2020-07-30,2020-05-12,32
confirmados,2020-07-31,2020-05-12,32
sospechosos,2020-08-01,2020-05-12,11
confirmados,2020-08-01,2020-05-12,32
confirmados,2020-08-02,2020-05-12,32
confirmados,2020-08-03,2020-05-12,32
confirmados,2020-08-04,2020-05-12,32
confirmados,2020-08-05,2020-05-12,32
confirmados,2020-08-06,2020-05-12,32
confirmados,2020-08-07,2020-05-12,32
sospechosos,2020-08-07,2020-05-12,10
confirmados,2020-08-08,2020-05-12,32
sospechosos,2020-08-08,2020-05-12,10
confirmados,2020-08-09,2020-05-12,32
confirmados,2020-08-10,2020-05-12,32
confirmados,2020-08-11,2020-05-12,32
confirmados,2020-08-12,2020-05-12,32
confirmados,2020-08-13,2020-05-12,32
sospechosos,2020-08-14,2020-05-12,10
confirmados,2020-08-14,2020-05-12,32
confirmados,2020-08-15,2020-05-12,32
confirmados,2020-08-16,2020-05-12,32
confirmados,2020-08-17,2020-05-12,32
confirmados,2020-08-18,2020-05-12,32
confirmados,2020-08-19,2020-05-12,32
confirmados,2020-08-20,2020-05-12,32
confirmados,2020-08-21,2020-05-12,32
sospechosos,2020-08-21,2020-05-12,10
confirmados,2020-08-22,2020-05-12,32
confirmados,2020-08-23,2020-05-12,32
confirmados,2020-08-24,2020-05-12,32
confirmados,2020-08-25,2020-05-12,32
confirmados,2020-08-26,2020-05-12,32
confirmados,2020-08-27,2020-05-12,32
confirmados,2020-08-28,2020-05-12,32
confirmados,2020-08-29,2020-05-12,32
confirmados,2020-06-18,2020-05-13,40
sospechosos,2020-06-18,2020-05-13,28
confirmados,2020-06-28,2020-05-13,41
sospechosos,2020-06-28,2020-05-13,18
confirmados,2020-07-03,2020-05-13,41
sospechosos,2020-07-03,2020-05-13,18
confirmados,2020-07-09,2020-05-13,41
sospechosos,2020-07-09,2020-05-13,19
confirmados,2020-07-17,2020-05-13,41
confirmados,2020-07-18,2020-05-13,41
sospechosos,2020-07-18,2020-05-13,19
confirmados,2020-07-19,2020-05-13,41
confirmados,2020-07-20,2020-05-13,41
confirmados,2020-07-21,2020-05-13,41
confirmados,2020-07-22,2020-05-13,41
confirmados,2020-07-23,2020-05-13,41
sospechosos,2020-07-24,2020-05-13,19
confirmados,2020-07-24,2020-05-13,41
confirmados,2020-07-25,2020-05-13,41
confirmados,2020-07-26,2020-05-13,41
confirmados,2020-07-27,2020-05-13,41
confirmados,2020-07-28,2020-05-13,41
confirmados,2020-07-29,2020-05-13,41
confirmados,2020-07-30,2020-05-13,41
confirmados,2020-07-31,2020-05-13,41
sospechosos,2020-08-01,2020-05-13,19
confirmados,2020-08-01,2020-05-13,41
confirmados,2020-08-02,2020-05-13,41
confirmados,2020-08-03,2020-05-13,41
confirmados,2020-08-04,2020-05-13,41
confirmados,2020-08-05,2020-05-13,41
confirmados,2020-08-06,2020-05-13,41
confirmados,2020-08-07,2020-05-13,41
sospechosos,2020-08-07,2020-05-13,19
confirmados,2020-08-08,2020-05-13,41
sospechosos,2020-08-08,2020-05-13,19
confirmados,2020-08-09,2020-05-13,41
confirmados,2020-08-10,2020-05-13,41
confirmados,2020-08-11,2020-05-13,41
confirmados,2020-08-12,2020-05-13,41
confirmados,2020-08-13,2020-05-13,41
sospechosos,2020-08-14,2020-05-13,19
confirmados,2020-08-14,2020-05-13,41
confirmados,2020-08-15,2020-05-13,41
confirmados,2020-08-16,2020-05-13,41
confirmados,2020-08-17,2020-05-13,41
confirmados,2020-08-18,2020-05-13,41
confirmados,2020-08-19,2020-05-13,41
confirmados,2020-08-20,2020-05-13,41
confirmados,2020-08-21,2020-05-13,41
sospechosos,2020-08-21,2020-05-13,19
confirmados,2020-08-22,2020-05-13,41
confirmados,2020-08-23,2020-05-13,41
confirmados,2020-08-24,2020-05-13,41
confirmados,2020-08-25,2020-05-13,41
confirmados,2020-08-26,2020-05-13,41
confirmados,2020-08-27,2020-05-13,41
confirmados,2020-08-28,2020-05-13,41
confirmados,2020-08-29,2020-05-13,41
confirmados,2020-06-18,2020-05-14,44
sospechosos,2020-06-18,2020-05-14,31
confirmados,2020-06-28,2020-05-14,43
sospechosos,2020-06-28,2020-05-14,28
confirmados,2020-07-03,2020-05-14,43
sospechosos,2020-07-03,2020-05-14,28
confirmados,2020-07-09,2020-05-14,42
sospechosos,2020-07-09,2020-05-14,29
confirmados,2020-07-17,2020-05-14,42
confirmados,2020-07-18,2020-05-14,42
sospechosos,2020-07-18,2020-05-14,28
confirmados,2020-07-19,2020-05-14,42
confirmados,2020-07-20,2020-05-14,42
confirmados,2020-07-21,2020-05-14,42
confirmados,2020-07-22,2020-05-14,42
confirmados,2020-07-23,2020-05-14,42
sospechosos,2020-07-24,2020-05-14,27
confirmados,2020-07-24,2020-05-14,42
confirmados,2020-07-25,2020-05-14,42
confirmados,2020-07-26,2020-05-14,42
confirmados,2020-07-27,2020-05-14,42
confirmados,2020-07-28,2020-05-14,42
confirmados,2020-07-29,2020-05-14,42
confirmados,2020-07-30,2020-05-14,42
confirmados,2020-07-31,2020-05-14,42
sospechosos,2020-08-01,2020-05-14,27
confirmados,2020-08-01,2020-05-14,42
confirmados,2020-08-02,2020-05-14,42
confirmados,2020-08-03,2020-05-14,42
confirmados,2020-08-04,2020-05-14,42
confirmados,2020-08-05,2020-05-14,42
confirmados,2020-08-06,2020-05-14,42
confirmados,2020-08-07,2020-05-14,43
sospechosos,2020-08-07,2020-05-14,26
confirmados,2020-08-08,2020-05-14,43
sospechosos,2020-08-08,2020-05-14,26
confirmados,2020-08-09,2020-05-14,43
confirmados,2020-08-10,2020-05-14,43
confirmados,2020-08-11,2020-05-14,43
confirmados,2020-08-12,2020-05-14,43
confirmados,2020-08-13,2020-05-14,43
sospechosos,2020-08-14,2020-05-14,26
confirmados,2020-08-14,2020-05-14,43
confirmados,2020-08-15,2020-05-14,43
confirmados,2020-08-16,2020-05-14,43
confirmados,2020-08-17,2020-05-14,43
confirmados,2020-08-18,2020-05-14,43
confirmados,2020-08-19,2020-05-14,43
confirmados,2020-08-20,2020-05-14,43
confirmados,2020-08-21,2020-05-14,43
sospechosos,2020-08-21,2020-05-14,26
confirmados,2020-08-22,2020-05-14,43
confirmados,2020-08-23,2020-05-14,43
confirmados,2020-08-24,2020-05-14,43
confirmados,2020-08-25,2020-05-14,43
confirmados,2020-08-26,2020-05-14,43
confirmados,2020-08-27,2020-05-14,43
confirmados,2020-08-28,2020-05-14,43
confirmados,2020-08-29,2020-05-14,43
confirmados,2020-06-18,2020-05-15,43
sospechosos,2020-06-18,2020-05-15,11
confirmados,2020-06-28,2020-05-15,43
sospechosos,2020-06-28,2020-05-15,11
confirmados,2020-07-03,2020-05-15,43
sospechosos,2020-07-03,2020-05-15,10
confirmados,2020-07-09,2020-05-15,43
sospechosos,2020-07-09,2020-05-15,10
confirmados,2020-07-17,2020-05-15,43
confirmados,2020-07-18,2020-05-15,43
sospechosos,2020-07-18,2020-05-15,10
confirmados,2020-07-19,2020-05-15,43
confirmados,2020-07-20,2020-05-15,43
confirmados,2020-07-21,2020-05-15,43
confirmados,2020-07-22,2020-05-15,43
confirmados,2020-07-23,2020-05-15,43
sospechosos,2020-07-24,2020-05-15,10
confirmados,2020-07-24,2020-05-15,43
confirmados,2020-07-25,2020-05-15,43
confirmados,2020-07-26,2020-05-15,43
confirmados,2020-07-27,2020-05-15,43
confirmados,2020-07-28,2020-05-15,43
confirmados,2020-07-29,2020-05-15,43
confirmados,2020-07-30,2020-05-15,43
confirmados,2020-07-31,2020-05-15,43
sospechosos,2020-08-01,2020-05-15,10
confirmados,2020-08-01,2020-05-15,43
confirmados,2020-08-02,2020-05-15,43
confirmados,2020-08-03,2020-05-15,43
confirmados,2020-08-04,2020-05-15,43
confirmados,2020-08-05,2020-05-15,43
confirmados,2020-08-06,2020-05-15,43
confirmados,2020-08-07,2020-05-15,43
sospechosos,2020-08-07,2020-05-15,10
confirmados,2020-08-08,2020-05-15,43
sospechosos,2020-08-08,2020-05-15,10
confirmados,2020-08-09,2020-05-15,43
confirmados,2020-08-10,2020-05-15,43
confirmados,2020-08-11,2020-05-15,43
confirmados,2020-08-12,2020-05-15,43
confirmados,2020-08-13,2020-05-15,43
sospechosos,2020-08-14,2020-05-15,10
confirmados,2020-08-14,2020-05-15,43
confirmados,2020-08-15,2020-05-15,43
confirmados,2020-08-16,2020-05-15,43
confirmados,2020-08-17,2020-05-15,43
confirmados,2020-08-18,2020-05-15,43
confirmados,2020-08-19,2020-05-15,43
confirmados,2020-08-20,2020-05-15,43
confirmados,2020-08-21,2020-05-15,43
sospechosos,2020-08-21,2020-05-15,10
confirmados,2020-08-22,2020-05-15,43
confirmados,2020-08-23,2020-05-15,43
confirmados,2020-08-24,2020-05-15,43
confirmados,2020-08-25,2020-05-15,43
