region_residencia,comuna_residencia,Fecha defunciones,confirmados,sospechosos,totales
Del Libertador B. O'Higgins,Machalí,2020-06-12,1.0,1.0,2.0
Del Libertador B. O'Higgins,Machalí,2020-06-13,,1.0,1.0
Del Libertador B. O'Higgins,Machalí,2020-06-23,,1.0,1.0
Del Libertador B. O'Higgins,Machalí,2020-06-24,1.0,,1.0
Del Libertador B. O'Higgins,Machalí,2020-06-25,1.0,,1.0
Del Libertador B. O'Higgins,Machalí,2020-07-01,,1.0,1.0
Del Libertador B. O'Higgins,Machalí,2020-07-02,2.0,1.0,3.0
Del Libertador B. O'Higgins,Machalí,2020-07-03,1.0,,1.0
Del Libertador B. O'Higgins,Machalí,2020-07-06,1.0,,1.0
Del Libertador B. O'Higgins,Machalí,2020-07-17,1.0,,1.0
Del Libertador B. O'Higgins,Machalí,2020-07-21,1.0,,1.0
Del Libertador B. O'Higgins,Machalí,2020-07-25,1.0,,1.0
Del Libertador B. O'Higgins,Machalí,2020-07-26,1.0,,1.0
Del Libertador B. O'Higgins,Machalí,2020-07-29,,1.0,1.0
Del Libertador B. O'Higgins,Machalí,2020-07-30,1.0,,1.0
Del Libertador B. O'Higgins,Machalí,2020-07-31,1.0,,1.0
Del Libertador B. O'Higgins,Machalí,2020-08-03,1.0,,1.0
Del Libertador B. O'Higgins,Machalí,2020-08-10,2.0,,2.0
Del Libertador B. O'Higgins,Malloa,2020-05-26,,1.0,1.0
Del Libertador B. O'Higgins,Malloa,2020-05-31,1.0,,1.0
Del Libertador B. O'Higgins,Malloa,2020-06-15,,1.0,1.0
Del Libertador B. O'Higgins,Malloa,2020-06-30,1.0,,1.0
Del Libertador B. O'Higgins,Malloa,2020-07-11,,1.0,1.0
Del Libertador B. O'Higgins,Malloa,2020-07-13,,1.0,1.0
Del Libertador B. O'Higgins,Malloa,2020-07-28,1.0,,1.0
Del Libertador B. O'Higgins,Malloa,2020-08-04,1.0,,1.0
Del Libertador B. O'Higgins,Malloa,2020-08-16,,1.0,1.0
Del Libertador B. O'Higgins,Marchihue,2020-06-13,,1.0,1.0
Del Libertador B. O'Higgins,Mostazal,2020-05-17,1.0,,1.0
Del Libertador B. O'Higgins,Mostazal,2020-06-07,1.0,,1.0
Del Libertador B. O'Higgins,Mostazal,2020-06-09,1.0,1.0,2.0
Del Libertador B. O'Higgins,Mostazal,2020-07-12,1.0,,1.0
Del Libertador B. O'Higgins,Mostazal,2020-07-21,1.0,1.0,2.0
Del Libertador B. O'Higgins,Mostazal,2020-07-22,,1.0,1.0
Del Libertador B. O'Higgins,Nancagua,2020-05-19,1.0,,1.0
Del Libertador B. O'Higgins,Nancagua,2020-05-22,,1.0,1.0
Del Libertador B. O'Higgins,Nancagua,2020-06-13,,1.0,1.0
Del Libertador B. O'Higgins,Nancagua,2020-06-25,,1.0,1.0
Del Libertador B. O'Higgins,Nancagua,2020-07-01,1.0,,1.0
Del Libertador B. O'Higgins,Nancagua,2020-07-11,1.0,,1.0
Del Libertador B. O'Higgins,Nancagua,2020-07-13,,1.0,1.0
Del Libertador B. O'Higgins,Navidad,2020-05-10,1.0,,1.0
Del Libertador B. O'Higgins,Navidad,2020-06-07,,1.0,1.0
Del Libertador B. O'Higgins,Navidad,2020-07-05,1.0,,1.0
Del Libertador B. O'Higgins,Navidad,2020-07-18,1.0,,1.0
Del Libertador B. O'Higgins,Navidad,2020-08-03,,1.0,1.0
Del Libertador B. O'Higgins,Olivar,2020-05-22,1.0,,1.0
Del Libertador B. O'Higgins,Olivar,2020-06-01,1.0,,1.0
Del Libertador B. O'Higgins,Olivar,2020-06-12,,1.0,1.0
Del Libertador B. O'Higgins,Olivar,2020-07-02,1.0,,1.0
Del Libertador B. O'Higgins,Olivar,2020-07-26,,1.0,1.0
Del Libertador B. O'Higgins,Palmilla,2020-06-09,1.0,,1.0
Del Libertador B. O'Higgins,Palmilla,2020-06-15,1.0,,1.0
Del Libertador B. O'Higgins,Palmilla,2020-06-17,,1.0,1.0
Del Libertador B. O'Higgins,Palmilla,2020-06-22,1.0,,1.0
Del Libertador B. O'Higgins,Palmilla,2020-07-25,1.0,,1.0
Del Libertador B. O'Higgins,Palmilla,2020-08-06,1.0,,1.0
Del Libertador B. O'Higgins,Paredones,2020-08-01,1.0,,1.0
Del Libertador B. O'Higgins,Peralillo,2020-05-19,1.0,,1.0
Del Libertador B. O'Higgins,Peumo,2020-06-16,,1.0,1.0
Del Libertador B. O'Higgins,Peumo,2020-06-18,1.0,,1.0
Del Libertador B. O'Higgins,Peumo,2020-06-27,1.0,,1.0
Del Libertador B. O'Higgins,Peumo,2020-07-02,,1.0,1.0
Del Libertador B. O'Higgins,Peumo,2020-07-24,,1.0,1.0
Del Libertador B. O'Higgins,Peumo,2020-07-26,1.0,,1.0
Del Libertador B. O'Higgins,Peumo,2020-07-29,,1.0,1.0
Del Libertador B. O'Higgins,Peumo,2020-07-30,,1.0,1.0
Del Libertador B. O'Higgins,Peumo,2020-08-02,1.0,,1.0
Del Libertador B. O'Higgins,Peumo,2020-08-07,1.0,,1.0
Del Libertador B. O'Higgins,Peumo,2020-08-09,1.0,,1.0
Del Libertador B. O'Higgins,Pichidegua,2020-05-15,,1.0,1.0
Del Libertador B. O'Higgins,Pichidegua,2020-06-11,,1.0,1.0
Del Libertador B. O'Higgins,Pichidegua,2020-06-14,1.0,,1.0
Del Libertador B. O'Higgins,Pichidegua,2020-06-27,1.0,,1.0
Del Libertador B. O'Higgins,Pichidegua,2020-07-14,1.0,,1.0
Del Libertador B. O'Higgins,Pichidegua,2020-07-31,,1.0,1.0
Del Libertador B. O'Higgins,Pichidegua,2020-08-02,,1.0,1.0
Del Libertador B. O'Higgins,Pichidegua,2020-08-03,1.0,,1.0
Del Libertador B. O'Higgins,Pichilemu,2020-05-15,,1.0,1.0
Del Libertador B. O'Higgins,Pichilemu,2020-05-26,,1.0,1.0
Del Libertador B. O'Higgins,Pichilemu,2020-06-12,1.0,,1.0
Del Libertador B. O'Higgins,Pichilemu,2020-06-26,,1.0,1.0
Del Libertador B. O'Higgins,Pichilemu,2020-07-12,,2.0,2.0
Del Libertador B. O'Higgins,Pichilemu,2020-07-27,1.0,,1.0
Del Libertador B. O'Higgins,Pichilemu,2020-08-02,1.0,,1.0
Del Libertador B. O'Higgins,Placilla,2020-07-06,1.0,,1.0
Del Libertador B. O'Higgins,Pumanque,2020-07-22,1.0,,1.0
Del Libertador B. O'Higgins,Quinta de Tilcoco,2020-06-09,,1.0,1.0
Del Libertador B. O'Higgins,Quinta de Tilcoco,2020-06-19,1.0,,1.0
Del Libertador B. O'Higgins,Quinta de Tilcoco,2020-06-29,1.0,,1.0
Del Libertador B. O'Higgins,Quinta de Tilcoco,2020-07-06,1.0,,1.0
Del Libertador B. O'Higgins,Quinta de Tilcoco,2020-07-11,1.0,,1.0
Del Libertador B. O'Higgins,Quinta de Tilcoco,2020-08-01,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-04-20,1.0,1.0,2.0
Del Libertador B. O'Higgins,Rancagua,2020-05-01,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-05-20,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-05-22,,1.0,1.0
Del Libertador B. O'Higgins,Rancagua,2020-05-23,2.0,1.0,3.0
Del Libertador B. O'Higgins,Rancagua,2020-05-29,1.0,2.0,3.0
Del Libertador B. O'Higgins,Rancagua,2020-05-31,,2.0,2.0
Del Libertador B. O'Higgins,Rancagua,2020-06-02,2.0,,2.0
Del Libertador B. O'Higgins,Rancagua,2020-06-03,,1.0,1.0
Del Libertador B. O'Higgins,Rancagua,2020-06-04,2.0,1.0,3.0
Del Libertador B. O'Higgins,Rancagua,2020-06-05,,1.0,1.0
Del Libertador B. O'Higgins,Rancagua,2020-06-06,2.0,1.0,3.0
Del Libertador B. O'Higgins,Rancagua,2020-06-07,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-06-08,3.0,1.0,4.0
Del Libertador B. O'Higgins,Rancagua,2020-06-09,1.0,1.0,2.0
Del Libertador B. O'Higgins,Rancagua,2020-06-10,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-06-11,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-06-12,3.0,1.0,4.0
Del Libertador B. O'Higgins,Rancagua,2020-06-13,,1.0,1.0
Del Libertador B. O'Higgins,Rancagua,2020-06-14,3.0,,3.0
Del Libertador B. O'Higgins,Rancagua,2020-06-16,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-06-17,1.0,1.0,2.0
Del Libertador B. O'Higgins,Rancagua,2020-06-19,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-06-20,4.0,,4.0
Del Libertador B. O'Higgins,Rancagua,2020-06-21,,2.0,2.0
Del Libertador B. O'Higgins,Rancagua,2020-06-22,1.0,1.0,2.0
Del Libertador B. O'Higgins,Rancagua,2020-06-23,2.0,,2.0
Del Libertador B. O'Higgins,Rancagua,2020-06-26,,1.0,1.0
Del Libertador B. O'Higgins,Rancagua,2020-06-27,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-06-28,2.0,,2.0
Del Libertador B. O'Higgins,Rancagua,2020-06-29,5.0,1.0,6.0
Del Libertador B. O'Higgins,Rancagua,2020-06-30,3.0,,3.0
Del Libertador B. O'Higgins,Rancagua,2020-07-01,1.0,3.0,4.0
Del Libertador B. O'Higgins,Rancagua,2020-07-02,2.0,2.0,4.0
Del Libertador B. O'Higgins,Rancagua,2020-07-03,3.0,,3.0
Del Libertador B. O'Higgins,Rancagua,2020-07-04,3.0,,3.0
Del Libertador B. O'Higgins,Rancagua,2020-07-05,3.0,1.0,4.0
Del Libertador B. O'Higgins,Rancagua,2020-07-06,3.0,,3.0
Del Libertador B. O'Higgins,Rancagua,2020-07-07,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-07-08,2.0,,2.0
Del Libertador B. O'Higgins,Rancagua,2020-07-09,2.0,,2.0
Del Libertador B. O'Higgins,Rancagua,2020-07-11,2.0,1.0,3.0
Del Libertador B. O'Higgins,Rancagua,2020-07-12,3.0,,3.0
Del Libertador B. O'Higgins,Rancagua,2020-07-13,3.0,,3.0
Del Libertador B. O'Higgins,Rancagua,2020-07-14,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-07-15,3.0,,3.0
Del Libertador B. O'Higgins,Rancagua,2020-07-16,2.0,,2.0
Del Libertador B. O'Higgins,Rancagua,2020-07-17,2.0,,2.0
Del Libertador B. O'Higgins,Rancagua,2020-07-18,2.0,1.0,3.0
Del Libertador B. O'Higgins,Rancagua,2020-07-19,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-07-20,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-07-21,2.0,2.0,4.0
Del Libertador B. O'Higgins,Rancagua,2020-07-22,3.0,1.0,4.0
Del Libertador B. O'Higgins,Rancagua,2020-07-23,1.0,1.0,2.0
Del Libertador B. O'Higgins,Rancagua,2020-07-24,,2.0,2.0
Del Libertador B. O'Higgins,Rancagua,2020-07-25,2.0,,2.0
Del Libertador B. O'Higgins,Rancagua,2020-07-26,3.0,,3.0
Del Libertador B. O'Higgins,Rancagua,2020-07-27,2.0,,2.0
Del Libertador B. O'Higgins,Rancagua,2020-07-30,4.0,,4.0
Del Libertador B. O'Higgins,Rancagua,2020-07-31,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-08-01,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-08-02,,2.0,2.0
Del Libertador B. O'Higgins,Rancagua,2020-08-03,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-08-04,2.0,1.0,3.0
Del Libertador B. O'Higgins,Rancagua,2020-08-05,2.0,2.0,4.0
Del Libertador B. O'Higgins,Rancagua,2020-08-06,1.0,1.0,2.0
Del Libertador B. O'Higgins,Rancagua,2020-08-07,4.0,,4.0
Del Libertador B. O'Higgins,Rancagua,2020-08-08,1.0,1.0,2.0
Del Libertador B. O'Higgins,Rancagua,2020-08-09,1.0,1.0,2.0
Del Libertador B. O'Higgins,Rancagua,2020-08-10,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-08-11,2.0,1.0,3.0
Del Libertador B. O'Higgins,Rancagua,2020-08-12,,1.0,1.0
Del Libertador B. O'Higgins,Rancagua,2020-08-13,2.0,,2.0
Del Libertador B. O'Higgins,Rancagua,2020-08-14,1.0,2.0,3.0
Del Libertador B. O'Higgins,Rancagua,2020-08-15,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-08-16,1.0,,1.0
Del Libertador B. O'Higgins,Rancagua,2020-08-17,1.0,1.0,2.0
Del Libertador B. O'Higgins,Rancagua,2020-08-18,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-04-07,,1.0,1.0
Del Libertador B. O'Higgins,Rengo,2020-05-06,,1.0,1.0
Del Libertador B. O'Higgins,Rengo,2020-05-21,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-05-26,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-05-29,1.0,1.0,2.0
Del Libertador B. O'Higgins,Rengo,2020-05-30,,1.0,1.0
Del Libertador B. O'Higgins,Rengo,2020-06-08,,1.0,1.0
Del Libertador B. O'Higgins,Rengo,2020-06-20,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-06-21,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-06-26,,1.0,1.0
Del Libertador B. O'Higgins,Rengo,2020-06-27,1.0,1.0,2.0
Del Libertador B. O'Higgins,Rengo,2020-06-28,,1.0,1.0
Del Libertador B. O'Higgins,Rengo,2020-07-02,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-07-05,1.0,1.0,2.0
Del Libertador B. O'Higgins,Rengo,2020-07-09,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-07-11,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-07-13,,1.0,1.0
Del Libertador B. O'Higgins,Rengo,2020-07-14,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-07-15,2.0,1.0,3.0
Del Libertador B. O'Higgins,Rengo,2020-07-17,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-07-18,,1.0,1.0
Del Libertador B. O'Higgins,Rengo,2020-07-19,,1.0,1.0
Del Libertador B. O'Higgins,Rengo,2020-07-20,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-07-21,2.0,,2.0
Del Libertador B. O'Higgins,Rengo,2020-07-22,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-07-25,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-07-27,1.0,1.0,2.0
Del Libertador B. O'Higgins,Rengo,2020-07-28,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-07-29,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-08-02,,1.0,1.0
Del Libertador B. O'Higgins,Rengo,2020-08-03,2.0,1.0,3.0
Del Libertador B. O'Higgins,Rengo,2020-08-05,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-08-06,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-08-07,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-08-09,1.0,,1.0
Del Libertador B. O'Higgins,Rengo,2020-08-19,,1.0,1.0
Del Libertador B. O'Higgins,Requínoa,2020-06-13,2.0,,2.0
Del Libertador B. O'Higgins,Requínoa,2020-06-17,,1.0,1.0
Del Libertador B. O'Higgins,Requínoa,2020-07-02,1.0,,1.0
Del Libertador B. O'Higgins,Requínoa,2020-07-03,,1.0,1.0
Del Libertador B. O'Higgins,Requínoa,2020-07-06,1.0,,1.0
Del Libertador B. O'Higgins,Requínoa,2020-07-10,1.0,,1.0
Del Libertador B. O'Higgins,Requínoa,2020-07-14,1.0,,1.0
Del Libertador B. O'Higgins,Requínoa,2020-07-23,,1.0,1.0
Del Libertador B. O'Higgins,Requínoa,2020-07-27,1.0,,1.0
Del Libertador B. O'Higgins,Requínoa,2020-07-30,,1.0,1.0
Del Libertador B. O'Higgins,Requínoa,2020-08-02,1.0,,1.0
Del Libertador B. O'Higgins,Requínoa,2020-08-13,1.0,,1.0
Del Libertador B. O'Higgins,Requínoa,2020-08-14,1.0,,1.0
Del Libertador B. O'Higgins,Requínoa,2020-08-15,1.0,,1.0
Del Libertador B. O'Higgins,San Fernando,2020-05-26,,1.0,1.0
Del Libertador B. O'Higgins,San Fernando,2020-06-04,1.0,,1.0
Del Libertador B. O'Higgins,San Fernando,2020-06-05,1.0,,1.0
Del Libertador B. O'Higgins,San Fernando,2020-06-10,,1.0,1.0
Del Libertador B. O'Higgins,San Fernando,2020-06-14,,1.0,1.0
Del Libertador B. O'Higgins,San Fernando,2020-06-17,1.0,,1.0
Del Libertador B. O'Higgins,San Fernando,2020-06-19,1.0,,1.0
Del Libertador B. O'Higgins,San Fernando,2020-06-21,,1.0,1.0
Del Libertador B. O'Higgins,San Fernando,2020-06-24,1.0,,1.0
Del Libertador B. O'Higgins,San Fernando,2020-06-25,1.0,,1.0
Del Libertador B. O'Higgins,San Fernando,2020-06-29,,1.0,1.0
Del Libertador B. O'Higgins,San Fernando,2020-07-02,,1.0,1.0
Del Libertador B. O'Higgins,San Fernando,2020-07-10,2.0,,2.0
Del Libertador B. O'Higgins,San Fernando,2020-07-18,2.0,,2.0
Del Libertador B. O'Higgins,San Fernando,2020-07-24,1.0,,1.0
Del Libertador B. O'Higgins,San Fernando,2020-07-27,1.0,,1.0
Del Libertador B. O'Higgins,San Fernando,2020-08-15,,1.0,1.0
Del Libertador B. O'Higgins,San Vicente,2020-04-21,,1.0,1.0
Del Libertador B. O'Higgins,San Vicente,2020-05-20,1.0,,1.0
Del Libertador B. O'Higgins,San Vicente,2020-05-31,,1.0,1.0
Del Libertador B. O'Higgins,San Vicente,2020-06-05,1.0,,1.0
Del Libertador B. O'Higgins,San Vicente,2020-06-11,,2.0,2.0
Del Libertador B. O'Higgins,San Vicente,2020-06-12,1.0,1.0,2.0
Del Libertador B. O'Higgins,San Vicente,2020-06-13,,1.0,1.0
Del Libertador B. O'Higgins,San Vicente,2020-06-14,1.0,,1.0
Del Libertador B. O'Higgins,San Vicente,2020-06-21,,1.0,1.0
Del Libertador B. O'Higgins,San Vicente,2020-06-27,1.0,1.0,2.0
Del Libertador B. O'Higgins,San Vicente,2020-06-28,1.0,,1.0
Del Libertador B. O'Higgins,San Vicente,2020-07-01,,1.0,1.0
Del Libertador B. O'Higgins,San Vicente,2020-07-06,,1.0,1.0
Del Libertador B. O'Higgins,San Vicente,2020-07-11,,1.0,1.0
Del Libertador B. O'Higgins,San Vicente,2020-07-15,,1.0,1.0
Del Libertador B. O'Higgins,San Vicente,2020-07-17,1.0,,1.0
Del Libertador B. O'Higgins,San Vicente,2020-07-20,,1.0,1.0
Del Libertador B. O'Higgins,San Vicente,2020-07-22,1.0,,1.0
Del Libertador B. O'Higgins,San Vicente,2020-07-28,1.0,,1.0
Del Libertador B. O'Higgins,San Vicente,2020-07-30,1.0,,1.0
Del Libertador B. O'Higgins,San Vicente,2020-08-05,1.0,,1.0
Del Libertador B. O'Higgins,San Vicente,2020-08-06,,1.0,1.0
Del Libertador B. O'Higgins,San Vicente,2020-08-13,,1.0,1.0
Del Libertador B. O'Higgins,Santa Cruz,2020-04-28,,1.0,1.0
Del Libertador B. O'Higgins,Santa Cruz,2020-06-08,,1.0,1.0
Del Libertador B. O'Higgins,Santa Cruz,2020-06-15,,1.0,1.0
Del Libertador B. O'Higgins,Santa Cruz,2020-06-21,1.0,,1.0
Del Libertador B. O'Higgins,Santa Cruz,2020-06-24,,1.0,1.0
Del Libertador B. O'Higgins,Santa Cruz,2020-06-25,,1.0,1.0
Del Libertador B. O'Higgins,Santa Cruz,2020-06-27,2.0,,2.0
Del Libertador B. O'Higgins,Santa Cruz,2020-07-01,1.0,,1.0
Del Libertador B. O'Higgins,Santa Cruz,2020-07-02,,1.0,1.0
Del Libertador B. O'Higgins,Santa Cruz,2020-07-11,1.0,,1.0
Del Libertador B. O'Higgins,Santa Cruz,2020-07-14,2.0,,2.0
Del Libertador B. O'Higgins,Santa Cruz,2020-07-15,1.0,,1.0
Del Libertador B. O'Higgins,Santa Cruz,2020-07-17,,1.0,1.0
Del Libertador B. O'Higgins,Santa Cruz,2020-07-18,,1.0,1.0
Del Libertador B. O'Higgins,Santa Cruz,2020-07-19,,1.0,1.0
Del Libertador B. O'Higgins,Santa Cruz,2020-08-10,,1.0,1.0
Del Libertador B. O'Higgins,Santa Cruz,2020-08-17,,1.0,1.0
Del Maule,Cauquenes,2020-04-14,,1.0,1.0
Del Maule,Cauquenes,2020-04-18,,1.0,1.0
Del Maule,Cauquenes,2020-04-21,,1.0,1.0
Del Maule,Cauquenes,2020-04-23,,1.0,1.0
Del Maule,Cauquenes,2020-05-21,,1.0,1.0
Del Maule,Cauquenes,2020-05-23,1.0,,1.0
Del Maule,Cauquenes,2020-05-31,1.0,,1.0
Del Maule,Cauquenes,2020-06-02,,1.0,1.0
Del Maule,Cauquenes,2020-06-03,1.0,,1.0
Del Maule,Cauquenes,2020-06-13,1.0,,1.0
Del Maule,Cauquenes,2020-06-18,,1.0,1.0
Del Maule,Cauquenes,2020-07-03,2.0,,2.0
Del Maule,Cauquenes,2020-07-06,1.0,,1.0
Del Maule,Cauquenes,2020-07-09,1.0,,1.0
Del Maule,Cauquenes,2020-07-11,1.0,,1.0
Del Maule,Cauquenes,2020-07-12,,1.0,1.0
Del Maule,Cauquenes,2020-07-17,1.0,,1.0
Del Maule,Cauquenes,2020-07-24,1.0,,1.0
Del Maule,Cauquenes,2020-08-02,,1.0,1.0
Del Maule,Cauquenes,2020-08-04,,1.0,1.0
Del Maule,Cauquenes,2020-08-07,,1.0,1.0
Del Maule,Cauquenes,2020-08-08,,1.0,1.0
Del Maule,Cauquenes,2020-08-12,1.0,,1.0
Del Maule,Cauquenes,2020-08-15,,1.0,1.0
Del Maule,Chanco,2020-05-13,,1.0,1.0
Del Maule,Chanco,2020-07-07,1.0,,1.0
Del Maule,Chanco,2020-07-19,,1.0,1.0
Del Maule,Colbún,2020-05-29,,1.0,1.0
Del Maule,Colbún,2020-06-02,,1.0,1.0
Del Maule,Colbún,2020-06-03,,1.0,1.0
Del Maule,Colbún,2020-06-04,1.0,,1.0
Del Maule,Colbún,2020-06-18,,1.0,1.0
Del Maule,Colbún,2020-06-29,1.0,1.0,2.0
Del Maule,Colbún,2020-07-21,1.0,,1.0
Del Maule,Constitución,2020-04-12,,1.0,1.0
Del Maule,Constitución,2020-04-19,,1.0,1.0
Del Maule,Constitución,2020-04-26,1.0,,1.0
Del Maule,Constitución,2020-04-30,,1.0,1.0
Del Maule,Constitución,2020-05-21,,1.0,1.0
Del Maule,Constitución,2020-06-12,1.0,,1.0
Del Maule,Constitución,2020-07-02,1.0,,1.0
Del Maule,Constitución,2020-07-08,1.0,,1.0
Del Maule,Constitución,2020-07-14,,1.0,1.0
Del Maule,Constitución,2020-07-17,1.0,,1.0
Del Maule,Constitución,2020-08-17,,1.0,1.0
Del Maule,Curepto,2020-04-13,1.0,,1.0
Del Maule,Curepto,2020-05-05,,1.0,1.0
Del Maule,Curepto,2020-05-31,,1.0,1.0
Del Maule,Curepto,2020-06-14,1.0,,1.0
Del Maule,Curepto,2020-07-19,1.0,,1.0
Del Maule,Curepto,2020-07-20,1.0,,1.0
Del Maule,Curepto,2020-08-03,1.0,,1.0
Del Maule,Curepto,2020-08-17,,1.0,1.0
Del Maule,Curicó,2020-03-30,,1.0,1.0
Del Maule,Curicó,2020-04-14,,1.0,1.0
Del Maule,Curicó,2020-04-19,,1.0,1.0
Del Maule,Curicó,2020-04-22,,1.0,1.0
Del Maule,Curicó,2020-04-26,,1.0,1.0
Del Maule,Curicó,2020-05-09,,1.0,1.0
Del Maule,Curicó,2020-05-10,,1.0,1.0
Del Maule,Curicó,2020-05-15,1.0,,1.0
Del Maule,Curicó,2020-05-21,,1.0,1.0
Del Maule,Curicó,2020-06-01,3.0,,3.0
Del Maule,Curicó,2020-06-03,1.0,,1.0
Del Maule,Curicó,2020-06-04,,1.0,1.0
Del Maule,Curicó,2020-06-07,,2.0,2.0
Del Maule,Curicó,2020-06-08,,1.0,1.0
Del Maule,Curicó,2020-06-09,,1.0,1.0
Del Maule,Curicó,2020-06-10,1.0,1.0,2.0
Del Maule,Curicó,2020-06-11,2.0,,2.0
Del Maule,Curicó,2020-06-15,1.0,,1.0
Del Maule,Curicó,2020-06-17,1.0,1.0,2.0
Del Maule,Curicó,2020-06-20,1.0,,1.0
Del Maule,Curicó,2020-06-23,,1.0,1.0
Del Maule,Curicó,2020-06-24,1.0,,1.0
Del Maule,Curicó,2020-06-26,1.0,,1.0
Del Maule,Curicó,2020-06-27,2.0,,2.0
Del Maule,Curicó,2020-06-28,1.0,,1.0
Del Maule,Curicó,2020-06-29,1.0,,1.0
Del Maule,Curicó,2020-06-30,2.0,,2.0
Del Maule,Curicó,2020-07-01,2.0,1.0,3.0
Del Maule,Curicó,2020-07-03,1.0,,1.0
Del Maule,Curicó,2020-07-04,1.0,,1.0
Del Maule,Curicó,2020-07-05,2.0,,2.0
Del Maule,Curicó,2020-07-07,1.0,,1.0
Del Maule,Curicó,2020-07-08,2.0,,2.0
Del Maule,Curicó,2020-07-11,1.0,,1.0
Del Maule,Curicó,2020-07-13,2.0,,2.0
Del Maule,Curicó,2020-07-14,1.0,1.0,2.0
Del Maule,Curicó,2020-07-24,3.0,,3.0
Del Maule,Curicó,2020-07-25,1.0,,1.0
Del Maule,Curicó,2020-07-26,1.0,,1.0
Del Maule,Curicó,2020-07-27,2.0,1.0,3.0
Del Maule,Curicó,2020-07-28,2.0,,2.0
Del Maule,Curicó,2020-07-29,3.0,,3.0
Del Maule,Curicó,2020-07-30,2.0,,2.0
Del Maule,Curicó,2020-07-31,1.0,,1.0
Del Maule,Curicó,2020-08-04,3.0,,3.0
Del Maule,Curicó,2020-08-05,3.0,,3.0
Del Maule,Curicó,2020-08-06,1.0,1.0,2.0
Del Maule,Curicó,2020-08-07,3.0,,3.0
Del Maule,Curicó,2020-08-10,1.0,1.0,2.0
Del Maule,Curicó,2020-08-13,2.0,,2.0
Del Maule,Curicó,2020-08-14,2.0,,2.0
Del Maule,Curicó,2020-08-15,1.0,,1.0
Del Maule,Curicó,2020-08-16,1.0,,1.0
Del Maule,Curicó,2020-08-17,1.0,,1.0
Del Maule,Curicó,2020-08-18,1.0,,1.0
Del Maule,Empedrado,2020-06-05,,1.0,1.0
Del Maule,Hualañé,2020-05-14,,1.0,1.0
Del Maule,Hualañé,2020-06-02,1.0,,1.0
Del Maule,Hualañé,2020-06-08,,1.0,1.0
Del Maule,Hualañé,2020-06-27,1.0,,1.0
Del Maule,Hualañé,2020-07-26,,1.0,1.0
Del Maule,Hualañé,2020-08-08,,1.0,1.0
Del Maule,Licantén,2020-05-22,,1.0,1.0
Del Maule,Licantén,2020-06-17,1.0,,1.0
Del Maule,Licantén,2020-07-15,1.0,,1.0
Del Maule,Licantén,2020-07-21,,1.0,1.0
Del Maule,Linares,2020-04-16,,1.0,1.0
Del Maule,Linares,2020-04-25,1.0,,1.0
Del Maule,Linares,2020-05-13,,1.0,1.0
Del Maule,Linares,2020-05-16,,1.0,1.0
Del Maule,Linares,2020-05-20,,1.0,1.0
Del Maule,Linares,2020-05-25,,1.0,1.0
Del Maule,Linares,2020-05-31,,1.0,1.0
Del Maule,Linares,2020-06-01,,1.0,1.0
Del Maule,Linares,2020-06-08,,1.0,1.0
Del Maule,Linares,2020-06-14,1.0,,1.0
