Region,Categoria,Fecha,Numero
Coquimbo,cupos totales,2020-08-19,671.0
Valparaíso,cupos totales,2020-08-19,1156.0
Metropolitana,cupos totales,2020-08-19,2607.0
O’Higgins,cupos totales,2020-08-19,189.0
Maule,cupos totales,2020-08-19,594.0
Ñuble,cupos totales,2020-08-19,284.0
Biobío,cupos totales,2020-08-19,941.0
Araucanía,cupos totales,2020-08-19,395.0
Los Ríos,cupos totales,2020-08-19,199.0
Los Lagos,cupos totales,2020-08-19,454.0
Aysén,cupos totales,2020-08-19,30.0
Magallanes,cupos totales,2020-08-19,155.0
Arica y Parinacota,usuarios en residencia,2020-08-19,644.0
Tarapacá,usuarios en residencia,2020-08-19,507.0
Antofagasta,usuarios en residencia,2020-08-19,397.0
Atacama,usuarios en residencia,2020-08-19,197.0
Coquimbo,usuarios en residencia,2020-08-19,266.0
Valparaíso,usuarios en residencia,2020-08-19,504.0
Metropolitana,usuarios en residencia,2020-08-19,927.0
O’Higgins,usuarios en residencia,2020-08-19,121.0
Maule,usuarios en residencia,2020-08-19,280.0
Ñuble,usuarios en residencia,2020-08-19,202.0
Biobío,usuarios en residencia,2020-08-19,585.0
Araucanía,usuarios en residencia,2020-08-19,261.0
Los Ríos,usuarios en residencia,2020-08-19,81.0
Los Lagos,usuarios en residencia,2020-08-19,170.0
Aysén,usuarios en residencia,2020-08-19,5.0
Magallanes,usuarios en residencia,2020-08-19,74.0
Arica y Parinacota,residencias,2020-08-19,14.0
Tarapacá,residencias,2020-08-19,8.0
Antofagasta,residencias,2020-08-19,14.0
Atacama,residencias,2020-08-19,4.0
Coquimbo,residencias,2020-08-19,11.0
Valparaíso,residencias,2020-08-19,9.0
Metropolitana,residencias,2020-08-19,24.0
O’Higgins,residencias,2020-08-19,4.0
Maule,residencias,2020-08-19,14.0
Ñuble,residencias,2020-08-19,7.0
Biobío,residencias,2020-08-19,15.0
Araucanía,residencias,2020-08-19,6.0
Los Ríos,residencias,2020-08-19,5.0
Los Lagos,residencias,2020-08-19,11.0
Aysén,residencias,2020-08-19,2.0
Magallanes,residencias,2020-08-19,9.0
Arica y Parinacota,cupos totales,2020-08-20,782.0
Tarapacá,cupos totales,2020-08-20,611.0
Antofagasta,cupos totales,2020-08-20,956.0
Atacama,cupos totales,2020-08-20,399.0
Coquimbo,cupos totales,2020-08-20,640.0
Valparaíso,cupos totales,2020-08-20,1156.0
Metropolitana,cupos totales,2020-08-20,2607.0
O’Higgins,cupos totales,2020-08-20,235.0
Maule,cupos totales,2020-08-20,594.0
Ñuble,cupos totales,2020-08-20,284.0
Biobío,cupos totales,2020-08-20,941.0
Araucanía,cupos totales,2020-08-20,395.0
Los Ríos,cupos totales,2020-08-20,199.0
Los Lagos,cupos totales,2020-08-20,454.0
Aysén,cupos totales,2020-08-20,30.0
Magallanes,cupos totales,2020-08-20,155.0
Arica y Parinacota,usuarios en residencia,2020-08-20,604.0
Tarapacá,usuarios en residencia,2020-08-20,496.0
Antofagasta,usuarios en residencia,2020-08-20,363.0
Atacama,usuarios en residencia,2020-08-20,187.0
Coquimbo,usuarios en residencia,2020-08-20,268.0
Valparaíso,usuarios en residencia,2020-08-20,479.0
Metropolitana,usuarios en residencia,2020-08-20,1000.0
O’Higgins,usuarios en residencia,2020-08-20,119.0
Maule,usuarios en residencia,2020-08-20,306.0
Ñuble,usuarios en residencia,2020-08-20,199.0
Biobío,usuarios en residencia,2020-08-20,587.0
Araucanía,usuarios en residencia,2020-08-20,258.0
Los Ríos,usuarios en residencia,2020-08-20,79.0
Los Lagos,usuarios en residencia,2020-08-20,170.0
Aysén,usuarios en residencia,2020-08-20,4.0
Magallanes,usuarios en residencia,2020-08-20,77.0
Arica y Parinacota,residencias,2020-08-20,14.0
Tarapacá,residencias,2020-08-20,8.0
Antofagasta,residencias,2020-08-20,14.0
Atacama,residencias,2020-08-20,4.0
Coquimbo,residencias,2020-08-20,10.0
Valparaíso,residencias,2020-08-20,9.0
Metropolitana,residencias,2020-08-20,24.0
O’Higgins,residencias,2020-08-20,5.0
Maule,residencias,2020-08-20,14.0
Ñuble,residencias,2020-08-20,7.0
Biobío,residencias,2020-08-20,15.0
Araucanía,residencias,2020-08-20,6.0
Los Ríos,residencias,2020-08-20,5.0
Los Lagos,residencias,2020-08-20,11.0
Aysén,residencias,2020-08-20,2.0
Magallanes,residencias,2020-08-20,9.0
Arica y Parinacota,cupos totales,2020-08-21,782.0
Tarapacá,cupos totales,2020-08-21,611.0
Antofagasta,cupos totales,2020-08-21,956.0
Atacama,cupos totales,2020-08-21,399.0
Coquimbo,cupos totales,2020-08-21,640.0
Valparaíso,cupos totales,2020-08-21,1156.0
Metropolitana,cupos totales,2020-08-21,2608.0
O’Higgins,cupos totales,2020-08-21,235.0
Maule,cupos totales,2020-08-21,594.0
Ñuble,cupos totales,2020-08-21,284.0
Biobío,cupos totales,2020-08-21,941.0
Araucanía,cupos totales,2020-08-21,395.0
Los Ríos,cupos totales,2020-08-21,199.0
Los Lagos,cupos totales,2020-08-21,454.0
Aysén,cupos totales,2020-08-21,30.0
Magallanes,cupos totales,2020-08-21,155.0
Arica y Parinacota,usuarios en residencia,2020-08-21,622.0
Tarapacá,usuarios en residencia,2020-08-21,502.0
Antofagasta,usuarios en residencia,2020-08-21,311.0
Atacama,usuarios en residencia,2020-08-21,185.0
Coquimbo,usuarios en residencia,2020-08-21,270.0
Valparaíso,usuarios en residencia,2020-08-21,491.0
Metropolitana,usuarios en residencia,2020-08-21,931.0
O’Higgins,usuarios en residencia,2020-08-21,132.0
Maule,usuarios en residencia,2020-08-21,306.0
Ñuble,usuarios en residencia,2020-08-21,197.0
Biobío,usuarios en residencia,2020-08-21,613.0
Araucanía,usuarios en residencia,2020-08-21,247.0
Los Ríos,usuarios en residencia,2020-08-21,93.0
Los Lagos,usuarios en residencia,2020-08-21,152.0
Aysén,usuarios en residencia,2020-08-21,4.0
Magallanes,usuarios en residencia,2020-08-21,81.0
Arica y Parinacota,residencias,2020-08-21,14.0
Tarapacá,residencias,2020-08-21,8.0
Antofagasta,residencias,2020-08-21,14.0
Atacama,residencias,2020-08-21,4.0
Coquimbo,residencias,2020-08-21,10.0
Valparaíso,residencias,2020-08-21,9.0
Metropolitana,residencias,2020-08-21,24.0
O’Higgins,residencias,2020-08-21,5.0
Maule,residencias,2020-08-21,14.0
Ñuble,residencias,2020-08-21,7.0
Biobío,residencias,2020-08-21,15.0
Araucanía,residencias,2020-08-21,6.0
Los Ríos,residencias,2020-08-21,5.0
Los Lagos,residencias,2020-08-21,11.0
Aysén,residencias,2020-08-21,2.0
Magallanes,residencias,2020-08-21,9.0
Arica y Parinacota,cupos totales,2020-08-22,782.0
Tarapacá,cupos totales,2020-08-22,611.0
Antofagasta,cupos totales,2020-08-22,956.0
Atacama,cupos totales,2020-08-22,399.0
Coquimbo,cupos totales,2020-08-22,640.0
Valparaíso,cupos totales,2020-08-22,1156.0
Metropolitana,cupos totales,2020-08-22,2608.0
O’Higgins,cupos totales,2020-08-22,235.0
Maule,cupos totales,2020-08-22,594.0
Ñuble,cupos totales,2020-08-22,284.0
Biobío,cupos totales,2020-08-22,941.0
Araucanía,cupos totales,2020-08-22,395.0
Los Ríos,cupos totales,2020-08-22,199.0
Los Lagos,cupos totales,2020-08-22,454.0
Aysén,cupos totales,2020-08-22,30.0
Magallanes,cupos totales,2020-08-22,155.0
Arica y Parinacota,usuarios en residencia,2020-08-22,595.0
Tarapacá,usuarios en residencia,2020-08-22,533.0
Antofagasta,usuarios en residencia,2020-08-22,320.0
Atacama,usuarios en residencia,2020-08-22,188.0
Coquimbo,usuarios en residencia,2020-08-22,268.0
Valparaíso,usuarios en residencia,2020-08-22,488.0
Metropolitana,usuarios en residencia,2020-08-22,986.0
O’Higgins,usuarios en residencia,2020-08-22,126.0
Maule,usuarios en residencia,2020-08-22,289.0
Ñuble,usuarios en residencia,2020-08-22,221.0
Biobío,usuarios en residencia,2020-08-22,633.0
Araucanía,usuarios en residencia,2020-08-22,238.0
Los Ríos,usuarios en residencia,2020-08-22,92.0
Los Lagos,usuarios en residencia,2020-08-22,146.0
Aysén,usuarios en residencia,2020-08-22,4.0
Magallanes,usuarios en residencia,2020-08-22,82.0
Arica y Parinacota,residencias,2020-08-22,14.0
Tarapacá,residencias,2020-08-22,8.0
Antofagasta,residencias,2020-08-22,14.0
Atacama,residencias,2020-08-22,4.0
Coquimbo,residencias,2020-08-22,10.0
Valparaíso,residencias,2020-08-22,9.0
Metropolitana,residencias,2020-08-22,24.0
O’Higgins,residencias,2020-08-22,5.0
Maule,residencias,2020-08-22,14.0
Ñuble,residencias,2020-08-22,7.0
Biobío,residencias,2020-08-22,15.0
Araucanía,residencias,2020-08-22,6.0
Los Ríos,residencias,2020-08-22,5.0
Los Lagos,residencias,2020-08-22,11.0
Aysén,residencias,2020-08-22,2.0
Magallanes,residencias,2020-08-22,9.0
Arica y Parinacota,cupos totales,2020-08-23,735.0
Tarapacá,cupos totales,2020-08-23,611.0
Antofagasta,cupos totales,2020-08-23,956.0
Atacama,cupos totales,2020-08-23,399.0
Coquimbo,cupos totales,2020-08-23,640.0
Valparaíso,cupos totales,2020-08-23,1156.0
Metropolitana,cupos totales,2020-08-23,2608.0
O’Higgins,cupos totales,2020-08-23,235.0
Maule,cupos totales,2020-08-23,594.0
Ñuble,cupos totales,2020-08-23,284.0
Biobío,cupos totales,2020-08-23,941.0
Araucanía,cupos totales,2020-08-23,395.0
Los Ríos,cupos totales,2020-08-23,199.0
Los Lagos,cupos totales,2020-08-23,454.0
Aysén,cupos totales,2020-08-23,30.0
Magallanes,cupos totales,2020-08-23,155.0
Arica y Parinacota,usuarios en residencia,2020-08-23,582.0
Tarapacá,usuarios en residencia,2020-08-23,531.0
Antofagasta,usuarios en residencia,2020-08-23,319.0
Atacama,usuarios en residencia,2020-08-23,175.0
Coquimbo,usuarios en residencia,2020-08-23,281.0
Valparaíso,usuarios en residencia,2020-08-23,461.0
Metropolitana,usuarios en residencia,2020-08-23,986.0
O’Higgins,usuarios en residencia,2020-08-23,135.0
Maule,usuarios en residencia,2020-08-23,314.0
Ñuble,usuarios en residencia,2020-08-23,242.0
Biobío,usuarios en residencia,2020-08-23,636.0
Araucanía,usuarios en residencia,2020-08-23,255.0
Los Ríos,usuarios en residencia,2020-08-23,87.0
Los Lagos,usuarios en residencia,2020-08-23,145.0
Aysén,usuarios en residencia,2020-08-23,4.0
Magallanes,usuarios en residencia,2020-08-23,105.0
Arica y Parinacota,residencias,2020-08-23,13.0
Tarapacá,residencias,2020-08-23,8.0
Antofagasta,residencias,2020-08-23,14.0
Atacama,residencias,2020-08-23,4.0
Coquimbo,residencias,2020-08-23,10.0
Valparaíso,residencias,2020-08-23,9.0
Metropolitana,residencias,2020-08-23,24.0
O’Higgins,residencias,2020-08-23,5.0
Maule,residencias,2020-08-23,14.0
Ñuble,residencias,2020-08-23,7.0
Biobío,residencias,2020-08-23,15.0
Araucanía,residencias,2020-08-23,6.0
Los Ríos,residencias,2020-08-23,5.0
Los Lagos,residencias,2020-08-23,11.0
Aysén,residencias,2020-08-23,2.0
Magallanes,residencias,2020-08-23,9.0
Arica y Parinacota,cupos totales,2020-08-24,735.0
Tarapacá,cupos totales,2020-08-24,611.0
Antofagasta,cupos totales,2020-08-24,956.0
Atacama,cupos totales,2020-08-24,399.0
Coquimbo,cupos totales,2020-08-24,640.0
Valparaíso,cupos totales,2020-08-24,1156.0
Metropolitana,cupos totales,2020-08-24,2608.0
O’Higgins,cupos totales,2020-08-24,235.0
Maule,cupos totales,2020-08-24,594.0
Ñuble,cupos totales,2020-08-24,284.0
Biobío,cupos totales,2020-08-24,941.0
Araucanía,cupos totales,2020-08-24,395.0
Los Ríos,cupos totales,2020-08-24,199.0
Los Lagos,cupos totales,2020-08-24,454.0
Aysén,cupos totales,2020-08-24,30.0
Magallanes,cupos totales,2020-08-24,155.0
Arica y Parinacota,usuarios en residencia,2020-08-24,610.0
Tarapacá,usuarios en residencia,2020-08-24,542.0
Antofagasta,usuarios en residencia,2020-08-24,300.0
Atacama,usuarios en residencia,2020-08-24,151.0
Coquimbo,usuarios en residencia,2020-08-24,297.0
Valparaíso,usuarios en residencia,2020-08-24,439.0
Metropolitana,usuarios en residencia,2020-08-24,1041.0
O’Higgins,usuarios en residencia,2020-08-24,137.0
Maule,usuarios en residencia,2020-08-24,311.0
Ñuble,usuarios en residencia,2020-08-24,246.0
Biobío,usuarios en residencia,2020-08-24,663.0
Araucanía,usuarios en residencia,2020-08-24,250.0
Los Ríos,usuarios en residencia,2020-08-24,91.0
Los Lagos,usuarios en residencia,2020-08-24,150.0
Aysén,usuarios en residencia,2020-08-24,4.0
Magallanes,usuarios en residencia,2020-08-24,109.0
Arica y Parinacota,residencias,2020-08-24,13.0
Tarapacá,residencias,2020-08-24,8.0
Antofagasta,residencias,2020-08-24,14.0
Atacama,residencias,2020-08-24,4.0
Coquimbo,residencias,2020-08-24,10.0
Valparaíso,residencias,2020-08-24,9.0
Metropolitana,residencias,2020-08-24,24.0
O’Higgins,residencias,2020-08-24,5.0
Maule,residencias,2020-08-24,14.0
Ñuble,residencias,2020-08-24,7.0
Biobío,residencias,2020-08-24,15.0
Araucanía,residencias,2020-08-24,6.0
Los Ríos,residencias,2020-08-24,5.0
Los Lagos,residencias,2020-08-24,11.0
Aysén,residencias,2020-08-24,2.0
Magallanes,residencias,2020-08-24,9.0
Arica y Parinacota,cupos totales,2020-08-25,735.0
Tarapacá,cupos totales,2020-08-25,611.0
Antofagasta,cupos totales,2020-08-25,956.0
Atacama,cupos totales,2020-08-25,399.0
Coquimbo,cupos totales,2020-08-25,640.0
Valparaíso,cupos totales,2020-08-25,1154.0
Metropolitana,cupos totales,2020-08-25,2608.0
O’Higgins,cupos totales,2020-08-25,235.0
Maule,cupos totales,2020-08-25,594.0
Ñuble,cupos totales,2020-08-25,284.0
Biobío,cupos totales,2020-08-25,941.0
Araucanía,cupos totales,2020-08-25,395.0
Los Ríos,cupos totales,2020-08-25,199.0
Los Lagos,cupos totales,2020-08-25,454.0
Aysén,cupos totales,2020-08-25,30.0
Magallanes,cupos totales,2020-08-25,138.0
Arica y Parinacota,usuarios en residencia,2020-08-25,588.0
Tarapacá,usuarios en residencia,2020-08-25,499.0
Antofagasta,usuarios en residencia,2020-08-25,261.0
Atacama,usuarios en residencia,2020-08-25,160.0
Coquimbo,usuarios en residencia,2020-08-25,288.0
Valparaíso,usuarios en residencia,2020-08-25,391.0
Metropolitana,usuarios en residencia,2020-08-25,1043.0
O’Higgins,usuarios en residencia,2020-08-25,152.0
Maule,usuarios en residencia,2020-08-25,330.0
Ñuble,usuarios en residencia,2020-08-25,237.0
Biobío,usuarios en residencia,2020-08-25,665.0
Araucanía,usuarios en residencia,2020-08-25,239.0
Los Ríos,usuarios en residencia,2020-08-25,82.0
Los Lagos,usuarios en residencia,2020-08-25,151.0
Aysén,usuarios en residencia,2020-08-25,5.0
Magallanes,usuarios en residencia,2020-08-25,104.0
Arica y Parinacota,residencias,2020-08-25,13.0
Tarapacá,residencias,2020-08-25,8.0
Antofagasta,residencias,2020-08-25,14.0
Atacama,residencias,2020-08-25,4.0
Coquimbo,residencias,2020-08-25,10.0
Valparaíso,residencias,2020-08-25,9.0
Metropolitana,residencias,2020-08-25,24.0
O’Higgins,residencias,2020-08-25,5.0
Maule,residencias,2020-08-25,14.0
Ñuble,residencias,2020-08-25,7.0
Biobío,residencias,2020-08-25,15.0
Araucanía,residencias,2020-08-25,6.0
Los Ríos,residencias,2020-08-25,5.0
Los Lagos,residencias,2020-08-25,11.0
Aysén,residencias,2020-08-25,2.0
Magallanes,residencias,2020-08-25,9.0
Arica y Parinacota,cupos totales,2020-08-26,735.0
Tarapacá,cupos totales,2020-08-26,611.0
Antofagasta,cupos totales,2020-08-26,956.0
Atacama,cupos totales,2020-08-26,399.0
Coquimbo,cupos totales,2020-08-26,640.0
Valparaíso,cupos totales,2020-08-26,1154.0
Metropolitana,cupos totales,2020-08-26,2608.0
O’Higgins,cupos totales,2020-08-26,235.0
Maule,cupos totales,2020-08-26,594.0
Ñuble,cupos totales,2020-08-26,284.0
Biobío,cupos totales,2020-08-26,941.0
Araucanía,cupos totales,2020-08-26,395.0
Los Ríos,cupos totales,2020-08-26,199.0
Los Lagos,cupos totales,2020-08-26,454.0
Aysén,cupos totales,2020-08-26,30.0
Magallanes,cupos totales,2020-08-26,138.0
Arica y Parinacota,usuarios en residencia,2020-08-26,604.0
Tarapacá,usuarios en residencia,2020-08-26,473.0
Antofagasta,usuarios en residencia,2020-08-26,262.0
Atacama,usuarios en residencia,2020-08-26,160.0
Coquimbo,usuarios en residencia,2020-08-26,286.0
Valparaíso,usuarios en residencia,2020-08-26,368.0
Metropolitana,usuarios en residencia,2020-08-26,1014.0
O’Higgins,usuarios en residencia,2020-08-26,161.0
Maule,usuarios en residencia,2020-08-26,342.0
Ñuble,usuarios en residencia,2020-08-26,241.0
Biobío,usuarios en residencia,2020-08-26,652.0
Araucanía,usuarios en residencia,2020-08-26,223.0
Los Ríos,usuarios en residencia,2020-08-26,90.0
Los Lagos,usuarios en residencia,2020-08-26,147.0
Aysén,usuarios en residencia,2020-08-26,18.0
Magallanes,usuarios en residencia,2020-08-26,104.0
Arica y Parinacota,residencias,2020-08-26,13.0
Tarapacá,residencias,2020-08-26,8.0
Antofagasta,residencias,2020-08-26,14.0
Atacama,residencias,2020-08-26,4.0
Coquimbo,residencias,2020-08-26,10.0
Valparaíso,residencias,2020-08-26,9.0
Metropolitana,residencias,2020-08-26,24.0
O’Higgins,residencias,2020-08-26,5.0
Maule,residencias,2020-08-26,14.0
Ñuble,residencias,2020-08-26,7.0
Biobío,residencias,2020-08-26,15.0
Araucanía,residencias,2020-08-26,6.0
Los Ríos,residencias,2020-08-26,5.0
Los Lagos,residencias,2020-08-26,11.0
Aysén,residencias,2020-08-26,2.0
Magallanes,residencias,2020-08-26,9.0
Arica y Parinacota,cupos totales,2020-08-27,735.0
Tarapacá,cupos totales,2020-08-27,611.0
Antofagasta,cupos totales,2020-08-27,956.0
Atacama,cupos totales,2020-08-27,399.0
Coquimbo,cupos totales,2020-08-27,640.0
Valparaíso,cupos totales,2020-08-27,1154.0
Metropolitana,cupos totales,2020-08-27,2608.0
O’Higgins,cupos totales,2020-08-27,235.0
Maule,cupos totales,2020-08-27,594.0
Ñuble,cupos totales,2020-08-27,284.0
Biobío,cupos totales,2020-08-27,941.0
Araucanía,cupos totales,2020-08-27,395.0
Los Ríos,cupos totales,2020-08-27,199.0
Los Lagos,cupos totales,2020-08-27,454.0
Aysén,cupos totales,2020-08-27,30.0
Magallanes,cupos totales,2020-08-27,138.0
Arica y Parinacota,usuarios en residencia,2020-08-27,604.0
Tarapacá,usuarios en residencia,2020-08-27,476.0
Antofagasta,usuarios en residencia,2020-08-27,297.0
Atacama,usuarios en residencia,2020-08-27,145.0
Coquimbo,usuarios en residencia,2020-08-27,290.0
Valparaíso,usuarios en residencia,2020-08-27,335.0
Metropolitana,usuarios en residencia,2020-08-27,1043.0
O’Higgins,usuarios en residencia,2020-08-27,163.0
Maule,usuarios en residencia,2020-08-27,323.0
Ñuble,usuarios en residencia,2020-08-27,262.0
Biobío,usuarios en residencia,2020-08-27,656.0
Araucanía,usuarios en residencia,2020-08-27,228.0
Los Ríos,usuarios en residencia,2020-08-27,83.0
Los Lagos,usuarios en residencia,2020-08-27,144.0
Aysén,usuarios en residencia,2020-08-27,16.0
Magallanes,usuarios en residencia,2020-08-27,106.0
Arica y Parinacota,residencias,2020-08-27,13.0
Tarapacá,residencias,2020-08-27,8.0
Antofagasta,residencias,2020-08-27,14.0
Atacama,residencias,2020-08-27,4.0
Coquimbo,residencias,2020-08-27,10.0
Valparaíso,residencias,2020-08-27,9.0
Metropolitana,residencias,2020-08-27,24.0
O’Higgins,residencias,2020-08-27,5.0
Maule,residencias,2020-08-27,14.0
Ñuble,residencias,2020-08-27,7.0
Biobío,residencias,2020-08-27,15.0
Araucanía,residencias,2020-08-27,6.0
Los Ríos,residencias,2020-08-27,5.0
Los Lagos,residencias,2020-08-27,11.0
Aysén,residencias,2020-08-27,2.0
Magallanes,residencias,2020-08-27,9.0
Arica y Parinacota,cupos totales,2020-08-28,735.0
Tarapacá,cupos totales,2020-08-28,611.0
Antofagasta,cupos totales,2020-08-28,956.0
Atacama,cupos totales,2020-08-28,399.0
Coquimbo,cupos totales,2020-08-28,640.0
Valparaíso,cupos totales,2020-08-28,1153.0
Metropolitana,cupos totales,2020-08-28,2670.0
O’Higgins,cupos totales,2020-08-28,235.0
Maule,cupos totales,2020-08-28,594.0
Ñuble,cupos totales,2020-08-28,284.0
Biobío,cupos totales,2020-08-28,941.0
Araucanía,cupos totales,2020-08-28,395.0
Los Ríos,cupos totales,2020-08-28,199.0
Los Lagos,cupos totales,2020-08-28,454.0
Aysén,cupos totales,2020-08-28,30.0
Magallanes,cupos totales,2020-08-28,138.0
Arica y Parinacota,usuarios en residencia,2020-08-28,585.0
Tarapacá,usuarios en residencia,2020-08-28,477.0
Antofagasta,usuarios en residencia,2020-08-28,333.0
Atacama,usuarios en residencia,2020-08-28,129.0
Coquimbo,usuarios en residencia,2020-08-28,298.0
Valparaíso,usuarios en residencia,2020-08-28,328.0
Metropolitana,usuarios en residencia,2020-08-28,1053.0
O’Higgins,usuarios en residencia,2020-08-28,169.0
Maule,usuarios en residencia,2020-08-28,328.0
Ñuble,usuarios en residencia,2020-08-28,286.0
Biobío,usuarios en residencia,2020-08-28,670.0
Araucanía,usuarios en residencia,2020-08-28,260.0
